Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
AB1 1QX,57.663862,-2.489733,370880,863880,NJ708638,1980-01-01 00:00:00,1996-06-01 00:00:00
AB4 0BP,57.430686,-2.235804,385940,837840,NJ859378,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0BQ,57.436082,-2.232507,386140,838440,NJ861384,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0BR,57.438795,-2.22253,386740,838740,NJ867387,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0BS,57.442385,-2.224218,386640,839140,NJ866391,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0BT,57.445975,-2.225906,386540,839540,NJ865395,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0BU,57.453158,-2.227617,386440,840340,NJ864403,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0BX,57.459443,-2.229322,386340,841040,NJ863410,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0BY,57.470193,-2.244394,385440,842240,NJ854422,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DA,57.459446,-2.227656,386440,841040,NJ864410,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DB,57.477425,-2.21943,386940,843040,NJ869430,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DD,57.493588,-2.222864,386740,844840,NJ867448,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DE,57.481902,-2.227795,386440,843540,NJ864435,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DF,57.423494,-2.239088,385740,837040,NJ857370,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DH,57.423497,-2.237423,385840,837040,NJ858370,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DJ,57.426216,-2.224119,386640,837340,NJ866373,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DL,57.427146,-2.205807,387740,837440,NJ877374,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DN,57.441498,-2.217549,387040,839040,NJ870390,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DP,57.434337,-2.202516,387940,838240,NJ879382,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DQ,57.428961,-2.19416,388440,837640,NJ884376,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DR,57.431668,-2.185847,388940,837940,NJ889379,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DS,57.425291,-2.239099,385740,837240,NJ857372,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DT,57.427084,-2.240776,385640,837440,NJ856374,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DU,57.429759,-2.250786,385040,837740,NJ850377,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DX,57.436002,-2.272482,383740,838440,NJ837384,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0DY,57.426135,-2.265748,384140,837340,NJ841373,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0EA,57.420753,-2.262379,384340,836740,NJ843367,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0EB,57.415374,-2.257346,384640,836140,NJ846361,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0ED,57.424373,-2.249084,385140,837140,NJ851371,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0EE,57.422611,-2.230757,386240,836940,NJ862369,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0EH,57.418101,-2.240717,385640,836440,NJ856364,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0EJ,57.419914,-2.232405,386140,836640,NJ861366,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0EL,57.413655,-2.215719,387140,835940,NJ871359,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0EP,57.418189,-2.189108,388740,836440,NJ887364,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0EQ,57.401966,-2.222306,386740,834640,NJ867346,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0ES,57.409116,-2.242323,385540,835440,NJ855354,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0ET,57.409089,-2.255638,384740,835440,NJ847354,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0EU,57.402815,-2.248938,385140,834740,NJ851347,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0EX,57.407276,-2.263947,384240,835240,NJ842352,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0EY,57.416233,-2.275664,383540,836240,NJ835362,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0HA,57.421623,-2.275705,383540,836840,NJ835368,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0HB,57.421585,-2.292355,382540,836840,NJ825368,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0HD,57.41352,-2.283967,383040,835940,NJ830359,1976-07-01 00:00:00,1990-08-01 00:00:00
AB4 0HE,57.40724,-2.28059,383240,835240,NJ832352,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0HN,57.431569,-2.244137,385440,837940,NJ854379,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0HP,57.440525,-2.257523,384640,838940,NJ846389,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0HQ,57.450416,-2.252594,384940,840040,NJ849400,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0HR,57.43786,-2.242513,385540,838640,NJ855386,1976-07-01 00:00:00,1990-08-01 00:00:00
AB4 0HS,57.445954,-2.237568,385840,839540,NJ858395,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0HT,57.447714,-2.255907,384740,839740,NJ847397,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0HU,57.449476,-2.272582,383740,839940,NJ837399,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0HX,57.456601,-2.2993,382140,840740,NJ821407,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0HY,57.452129,-2.290932,382640,840240,NJ826402,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0JA,57.455722,-2.290961,382640,840640,NJ826406,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0JB,57.466524,-2.281044,383240,841840,NJ832418,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0JD,57.460258,-2.270996,383840,841140,NJ838411,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0JE,57.465662,-2.264368,384240,841740,NJ842417,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0JH,57.460286,-2.257662,384640,841140,NJ846411,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0JJ,57.459408,-2.247656,385240,841040,NJ852410,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0JL,57.472056,-2.207727,387640,842440,NJ876424,1973-08-01 00:00:00,1990-08-01 00:00:00
AB4 0JN,57.469355,-2.211046,387440,842140,NJ874421,1973-08-01 00:00:00,1990-08-01 00:00:00
