Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
BD11 1JR,53.747919,-1.669393,421900,428000,SE219280,1980-01-01 00:00:00,1991-12-01 00:00:00
BD11 1WX,53.723073,-1.713613,418995,425223,SE189252,2005-10-01 00:00:00,2011-11-01 00:00:00
BD11 1WY,53.723073,-1.713613,418995,425223,SE189252,2005-07-01 00:00:00,2006-07-01 00:00:00
BD11 1WZ,53.723073,-1.713613,418995,425223,SE189252,2003-02-01 00:00:00,2011-05-01 00:00:00
BD11 1YJ,53.723073,-1.713613,418995,425223,SE189252,2000-12-01 00:00:00,2006-01-01 00:00:00
BD11 1YL,53.723073,-1.713613,418995,425223,SE189252,2000-06-01 00:00:00,2006-01-01 00:00:00
BD11 1YP,53.723073,-1.713613,418995,425223,SE189252,2002-06-01 00:00:00,2006-02-01 00:00:00
BD11 1YQ,53.723073,-1.713613,418995,425223,SE189252,2001-06-01 00:00:00,2003-07-01 00:00:00
BD11 1YR,53.723073,-1.713613,418995,425223,SE189252,2001-06-01 00:00:00,2012-05-01 00:00:00
BD11 1YT,53.723073,-1.713613,418995,425223,SE189252,1998-12-01 00:00:00,2002-12-01 00:00:00
BD11 1YW,53.723073,-1.713613,418995,425223,SE189252,1998-06-01 00:00:00,2004-07-01 00:00:00
BD11 1YX,53.723073,-1.713613,418995,425223,SE189252,1996-12-01 00:00:00,1997-07-01 00:00:00
BD11 1YY,53.723073,-1.713613,418995,425223,SE189252,1996-06-01 00:00:00,1997-06-01 00:00:00
BD11 2AA,53.751681,-1.694811,420222,428411,SE202284,1980-01-01 00:00:00,
BD11 2AB,53.751658,-1.692733,420359,428409,SE203284,1980-01-01 00:00:00,
BD11 2AD,53.751125,-1.691918,420413,428350,SE204283,1980-01-01 00:00:00,
BD11 2AE,53.752002,-1.693959,420278,428447,SE202284,1980-01-01 00:00:00,
BD11 2AF,53.759985,-1.690959,420472,429336,SE204293,2014-04-01 00:00:00,
BD11 2AG,53.754262,-1.695262,420191,428698,SE201286,2005-02-01 00:00:00,
BD11 2AH,53.753341,-1.693904,420281,428596,SE202285,1980-01-01 00:00:00,
BD11 2AJ,53.753261,-1.693981,420276,428587,SE202285,1980-01-01 00:00:00,
BD11 2AL,53.753751,-1.696024,420141,428641,SE201286,1980-01-01 00:00:00,
