Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
EH1 1AD,55.948974,-3.192799,325608,673524,NT256735,2009-06-01 00:00:00,
EH1 1AL,55.953219,-3.186812,325990,673990,NT259739,1986-12-01 00:00:00,1996-12-01 00:00:00
EH1 1AN,55.953027,-3.188087,325910,673970,NT259739,1995-12-01 00:00:00,1996-12-01 00:00:00
EH1 1AQ,55.95221,-3.188863,325860,673880,NT258738,1974-01-01 00:00:00,1976-08-01 00:00:00
EH1 1BA,55.952037,-3.188217,325900,673860,NT259738,1990-12-01 00:00:00,1996-06-01 00:00:00
EH1 1BB,55.951966,-3.189945,325792,673854,NT257738,1980-01-01 00:00:00,
EH1 1BD,55.952331,-3.187506,325945,673892,NT259738,1980-01-01 00:00:00,
EH1 1BE,55.951966,-3.189945,325792,673854,NT257738,1980-01-01 00:00:00,
EH1 1BG,55.951966,-3.189945,325792,673854,NT257738,1980-01-01 00:00:00,2007-10-01 00:00:00
EH1 1BJ,55.950816,-3.19095,325727,673727,NT257737,1980-01-01 00:00:00,
EH1 1BL,55.950675,-3.191571,325688,673712,NT256737,2012-04-01 00:00:00,
EH1 1BN,55.950787,-3.190149,325777,673723,NT257737,1992-01-01 00:00:00,
EH1 1BP,55.950741,-3.190259,325770,673718,NT257737,1980-01-01 00:00:00,
EH1 1BQ,55.952636,-3.191294,325709,673930,NT257739,1980-01-01 00:00:00,
EH1 1BR,55.95112,-3.190111,325780,673760,NT257737,1992-07-01 00:00:00,1994-12-01 00:00:00
EH1 1BS,55.950725,-3.189138,325840,673715,NT258737,1980-01-01 00:00:00,
EH1 1BU,55.95093,-3.188424,325885,673737,NT258737,1980-01-01 00:00:00,
EH1 1BW,55.950675,-3.191571,325688,673712,NT256737,1980-01-01 00:00:00,1999-12-01 00:00:00
EH1 1BX,55.950889,-3.188887,325856,673733,NT258737,1980-01-01 00:00:00,
EH1 1BY,55.951041,-3.188987,325850,673750,NT258737,1973-08-01 00:00:00,1977-07-01 00:00:00
EH1 1DA,55.949537,-3.187532,325938,673581,NT259735,1992-07-01 00:00:00,1999-06-01 00:00:00
EH1 1DD,55.949676,-3.187072,325967,673596,NT259735,2009-08-01 00:00:00,
EH1 1DE,55.950741,-3.190259,325770,673718,NT257737,1980-01-01 00:00:00,
EH1 1DF,55.951265,-3.189987,325788,673776,NT257737,1980-01-01 00:00:00,
EH1 1DG,55.951147,-3.186364,326014,673759,NT260737,1980-01-01 00:00:00,1998-12-01 00:00:00
EH1 1DH,55.951156,-3.185436,326072,673759,NT260737,1980-01-01 00:00:00,
EH1 1DJ,55.950903,-3.184659,326120,673730,NT261737,1992-07-01 00:00:00,1995-12-01 00:00:00
EH1 1DN,55.951157,-3.186269,326020,673760,NT260737,1980-01-01 00:00:00,1995-12-01 00:00:00
EH1 1DR,55.950939,-3.184676,326119,673734,NT261737,1980-01-01 00:00:00,
EH1 1DS,55.950903,-3.184659,326120,673730,NT261737,1994-02-01 00:00:00,1995-12-01 00:00:00
EH1 1DT,55.950944,-3.184116,326154,673734,NT261737,1980-01-01 00:00:00,
EH1 1DU,55.950886,-3.18642,326010,673730,NT260737,1973-08-01 00:00:00,1983-03-01 00:00:00
EH1 1DW,55.950998,-3.184182,326150,673740,NT261737,1973-08-01 00:00:00,1977-03-01 00:00:00
EH1 1DY,55.950889,-3.188887,325856,673733,NT258737,1980-01-01 00:00:00,
EH1 1ED,55.945899,-3.190223,325763,673179,NT257731,1998-01-01 00:00:00,1998-07-01 00:00:00
EH1 1EE,55.947965,-3.192144,325647,673411,NT256734,1980-01-01 00:00:00,
EH1 1EG,55.948464,-3.192495,325626,673467,NT256734,1980-01-01 00:00:00,
EH1 1EH,55.947786,-3.191978,325657,673391,NT256733,2004-01-01 00:00:00,2005-08-01 00:00:00
EH1 1EJ,55.948016,-3.191521,325686,673416,NT256734,1980-01-01 00:00:00,
EH1 1EL,55.947704,-3.191175,325707,673381,NT257733,1980-01-01 00:00:00,
EH1 1EN,55.94734,-3.191692,325674,673341,NT256733,1980-01-01 00:00:00,
EH1 1EP,55.947563,-3.191875,325663,673366,NT256733,1990-12-01 00:00:00,2009-04-01 00:00:00
EH1 1ES,55.947313,-3.191643,325677,673338,NT256733,1980-01-01 00:00:00,
EH1 1ET,55.949537,-3.187532,325938,673581,NT259735,2001-01-01 00:00:00,2001-02-01 00:00:00
EH1 1EU,55.946358,-3.190125,325770,673230,NT257732,1973-08-01 00:00:00,1977-03-01 00:00:00
EH1 1EW,55.948614,-3.191892,325664,673483,NT256734,1980-01-01 00:00:00,2010-09-01 00:00:00
EH1 1EX,55.946448,-3.190128,325770,673240,NT257732,1973-08-01 00:00:00,1977-03-01 00:00:00
EH1 1EY,55.946537,-3.190162,325768,673250,NT257732,1980-01-01 00:00:00,
EH1 1EZ,55.945893,-3.189838,325787,673178,NT257731,1980-01-01 00:00:00,
EH1 1HA,55.945893,-3.189838,325787,673178,NT257731,1980-01-01 00:00:00,
EH1 1HB,55.946277,-3.189226,325826,673220,NT258732,1980-01-01 00:00:00,
EH1 1HD,55.946574,-3.189123,325833,673253,NT258732,1980-01-01 00:00:00,
EH1 1HE,55.946513,-3.188929,325845,673246,NT258732,1980-01-01 00:00:00,
EH1 1HJ,55.948327,-3.187143,325960,673446,NT259734,2014-08-01 00:00:00,
EH1 1HN,55.948947,-3.18721,325957,673515,NT259735,1980-01-01 00:00:00,
EH1 1HP,55.948452,-3.187307,325950,673460,NT259734,1974-01-01 00:00:00,1976-08-01 00:00:00
EH1 1HR,55.948203,-3.186947,325972,673432,NT259734,1980-01-01 00:00:00,
