Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
LL33 0HE,53.242696,-4.002821,266446,373613,SH664736,2010-10-01 00:00:00,
LL33 0HF,53.24185,-4.002886,266439,373519,SH664735,2010-10-01 00:00:00,
LL33 0HS,53.242507,-3.994254,267017,373576,SH670735,1980-01-01 00:00:00,
LL33 0HT,53.185948,-4.00236,266300,367300,SH663673,1980-01-01 00:00:00,1991-12-01 00:00:00
LL33 0HU,53.241223,-4.013932,265700,373470,SH657734,1980-01-01 00:00:00,
LL33 0HY,53.239208,-4.001234,266541,373222,SH665732,1980-01-01 00:00:00,
LL33 0LA,53.235195,-4.011551,265840,372795,SH658727,1980-01-01 00:00:00,
LL33 0LB,53.237685,-4.023267,265066,373094,SH650730,1980-01-01 00:00:00,
LL33 0LD,53.234606,-4.016079,265536,372738,SH655727,1980-01-01 00:00:00,
LL33 0LE,53.234364,-4.015513,265573,372710,SH655727,1980-01-01 00:00:00,
LL33 0LF,53.234583,-4.014789,265622,372733,SH656727,1980-01-01 00:00:00,
LL33 0LG,53.233617,-4.015043,265602,372626,SH656726,1980-01-01 00:00:00,
LL33 0LH,53.233015,-4.013442,265707,372556,SH657725,1980-01-01 00:00:00,
LL33 0LL,53.2314,-4.011103,265858,372372,SH658723,1980-01-01 00:00:00,
LL33 0LN,53.233773,-4.014841,265616,372643,SH656726,1980-01-01 00:00:00,
LL33 0LP,53.231185,-4.009445,265968,372345,SH659723,1980-01-01 00:00:00,
LL33 0LR,53.233351,-4.022268,265119,372610,SH651726,1980-01-01 00:00:00,
LL33 0LS,53.228571,-4.044726,263605,372121,SH636721,1980-01-01 00:00:00,
LL33 0LT,53.229732,-4.049381,263298,372259,SH632722,1980-01-01 00:00:00,
LL33 0LU,53.220836,-4.042844,263706,371257,SH637712,1980-01-01 00:00:00,
LL33 0LW,53.233477,-4.013224,265723,372607,SH657726,1980-01-01 00:00:00,
LL33 0LY,53.230633,-4.020851,265205,372305,SH652723,1980-01-01 00:00:00,
LL33 0WT,53.221718,-4.13804,257354,371541,SH573715,2009-03-01 00:00:00,2012-09-01 00:00:00
LL33 0ZA,53.221718,-4.13804,257354,371541,SH573715,2001-12-01 00:00:00,2003-10-01 00:00:00
