Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
SA35 0WA,52.082679,-4.657164,218028,246034,SN180460,2001-12-01 00:00:00,
SA35 0WF,52.082679,-4.657164,218028,246034,SN180460,2002-10-01 00:00:00,2004-04-01 00:00:00
SA37 0WZ,52.082679,-4.657164,218028,246034,SN180460,2006-04-01 00:00:00,2007-04-01 00:00:00
SA37 0YP,52.082679,-4.657164,218028,246034,SN180460,1998-06-01 00:00:00,2006-04-01 00:00:00
SA38 9AZ,52.041239,-4.458868,231457,240947,SN314409,2010-10-01 00:00:00,
SA38 9DS,52.041685,-4.466768,230917,241015,SN309410,1999-06-01 00:00:00,
SA38 9EA,52.040829,-4.468135,230820,240923,SN308409,1980-01-01 00:00:00,
SA38 9EB,52.040616,-4.468415,230800,240900,SN308409,1980-01-01 00:00:00,1995-01-01 00:00:00
SA38 9ED,52.040743,-4.46711,230890,240911,SN308409,1980-01-01 00:00:00,
SA38 9EE,52.040894,-4.465922,230972,240925,SN309409,1980-01-01 00:00:00,
SA38 9EF,52.040308,-4.465554,230995,240859,SN309408,1980-01-01 00:00:00,
SA38 9EG,52.042818,-4.466786,230920,241141,SN309411,1991-09-01 00:00:00,
SA38 9EH,52.042008,-4.466815,230915,241051,SN309410,1980-01-01 00:00:00,
SA38 9EJ,52.041351,-4.466414,230940,240977,SN309409,1980-01-01 00:00:00,
SA38 9EL,52.044531,-4.466137,230971,241330,SN309413,1980-01-01 00:00:00,
SA38 9EN,52.047879,-4.46428,231111,241698,SN311416,1980-01-01 00:00:00,
SA38 9EP,52.059938,-4.442258,232666,242988,SN326429,1980-01-01 00:00:00,
SA38 9EQ,52.041749,-4.458984,231451,241004,SN314410,1980-01-01 00:00:00,
SA38 9ER,52.073103,-4.440963,232804,244449,SN328444,1980-01-01 00:00:00,
SA38 9ES,52.081597,-4.453745,231960,245423,SN319454,1980-01-01 00:00:00,
SA38 9ET,52.080459,-4.45053,232176,245289,SN321452,1980-01-01 00:00:00,
SA38 9EU,52.073807,-4.454296,231893,244558,SN318445,1980-01-01 00:00:00,
