Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
B18 5TJ,52.506978,-1.930711,404800,289900,SP048899,1980-01-01 00:00:00,2002-10-01 00:00:00
B19 1AA,52.496531,-1.915953,405803,288739,SP058887,1980-01-01 00:00:00,
B19 1AD,52.497755,-1.917409,405704,288875,SP057888,1980-01-01 00:00:00,
B19 1AF,52.498988,-1.919307,405575,289012,SP055890,1980-01-01 00:00:00,
B19 1AG,52.500094,-1.920764,405476,289135,SP054891,1980-01-01 00:00:00,
B19 1AL,52.50004,-1.920263,405510,289129,SP055891,1980-01-01 00:00:00,
B19 1AP,52.500662,-1.922236,405376,289198,SP053891,1980-01-01 00:00:00,
B19 1BA,52.497485,-1.917218,405717,288845,SP057888,1980-01-01 00:00:00,
B19 1BB,52.502838,-1.910697,406159,289441,SP061894,1980-01-01 00:00:00,2000-06-01 00:00:00
B19 1BG,52.501829,-1.919405,405568,289328,SP055893,1980-01-01 00:00:00,2013-12-01 00:00:00
B19 1BH,52.501982,-1.920112,405520,289345,SP055893,1980-01-01 00:00:00,
B19 1BJ,52.502197,-1.919272,405577,289369,SP055893,1980-01-01 00:00:00,2005-06-01 00:00:00
B19 1BL,52.501685,-1.919789,405542,289312,SP055893,1980-01-01 00:00:00,
B19 1BP,52.5012,-1.920526,405492,289258,SP054892,1980-01-01 00:00:00,
B19 1BT,52.500679,-1.920409,405500,289200,SP055892,1980-01-01 00:00:00,1986-12-01 00:00:00
B19 1BU,52.500336,-1.919261,405578,289162,SP055891,1980-01-01 00:00:00,
B19 1BX,52.49995,-1.919261,405578,289119,SP055891,1980-01-01 00:00:00,
B19 1BY,52.499347,-1.919528,405560,289052,SP055890,1980-01-01 00:00:00,2007-04-01 00:00:00
B19 1DA,52.499472,-1.91745,405701,289066,SP057890,1980-01-01 00:00:00,
B19 1DB,52.499724,-1.918643,405620,289094,SP056890,1980-01-01 00:00:00,
B19 1DD,52.501298,-1.919112,405588,289269,SP055892,1980-01-01 00:00:00,
B19 1DE,52.501155,-1.919642,405552,289253,SP055892,1980-01-01 00:00:00,
B19 1DF,52.503216,-1.910549,406169,289483,SP061894,1996-06-01 00:00:00,1999-06-01 00:00:00
B19 1DG,52.501055,-1.918655,405619,289242,SP056892,1980-01-01 00:00:00,
B19 1DH,52.501577,-1.918934,405600,289300,SP056893,1998-06-01 00:00:00,1999-06-01 00:00:00
B19 1DP,52.496126,-1.915439,405838,288694,SP058886,1980-01-01 00:00:00,
B19 1DQ,52.501577,-1.918934,405600,289300,SP056893,1980-01-01 00:00:00,1991-12-01 00:00:00
B19 1DR,52.49734,-1.91554,405831,288829,SP058888,1980-01-01 00:00:00,
B19 1DT,52.49636,-1.915733,405818,288720,SP058887,1980-01-01 00:00:00,
B19 1DU,52.497565,-1.91548,405835,288854,SP058888,1980-01-01 00:00:00,
B19 1DW,52.496181,-1.915998,405800,288700,SP058887,1984-10-01 00:00:00,1994-12-01 00:00:00
B19 1DX,52.49708,-1.915997,405800,288800,SP058888,1992-08-01 00:00:00,1995-12-01 00:00:00
B19 1DY,52.497673,-1.916231,405784,288866,SP057888,1980-01-01 00:00:00,
B19 1DZ,52.498015,-1.916967,405734,288904,SP057889,2013-11-01 00:00:00,
B19 1EA,52.498105,-1.916496,405766,288914,SP057889,1980-01-01 00:00:00,
B19 1EB,52.498904,-1.915507,405833,289003,SP058890,1980-01-01 00:00:00,
B19 1ED,52.498797,-1.917201,405718,288991,SP057889,1980-01-01 00:00:00,
B19 1EF,52.498879,-1.917466,405700,289000,SP057890,1999-06-01 00:00:00,1999-12-01 00:00:00
B19 1EG,52.499876,-1.916757,405748,289111,SP057891,1980-01-01 00:00:00,
B19 1EH,52.500425,-1.917817,405676,289172,SP056891,1980-01-01 00:00:00,
B19 1EJ,52.500406,-1.916447,405769,289170,SP057891,1980-01-01 00:00:00,
B19 1EL,52.501754,-1.916002,405799,289320,SP057893,1980-01-01 00:00:00,
B19 1EN,52.502131,-1.915398,405840,289362,SP058893,1980-01-01 00:00:00,
B19 1EP,52.501629,-1.916548,405762,289306,SP057893,1980-01-01 00:00:00,
B19 1EQ,52.502838,-1.910697,406159,289441,SP061894,1999-06-01 00:00:00,1999-12-01 00:00:00
B19 1ES,52.501261,-1.91786,405673,289265,SP056892,1980-01-01 00:00:00,
B19 1HA,52.503498,-1.91541,405839,289514,SP058895,1980-01-01 00:00:00,
B19 1HB,52.503776,-1.913966,405937,289545,SP059895,1980-01-01 00:00:00,
B19 1HD,52.503569,-1.91373,405953,289522,SP059895,1980-01-01 00:00:00,
B19 1HE,52.50436,-1.913626,405960,289610,SP059896,1980-01-01 00:00:00,
B19 1HF,52.50364,-1.913347,405979,289530,SP059895,1980-01-01 00:00:00,
B19 1HG,52.504566,-1.912506,406036,289633,SP060896,1980-01-01 00:00:00,
B19 1HH,52.504277,-1.91177,406086,289601,SP060896,1980-01-01 00:00:00,
B19 1HJ,52.505355,-1.910677,406160,289721,SP061897,1980-01-01 00:00:00,
B19 1HL,52.506344,-1.910086,406200,289831,SP062898,1980-01-01 00:00:00,
B19 1HN,52.505911,-1.908334,406319,289783,SP063897,1980-01-01 00:00:00,
B19 1HP,52.50494,-1.908439,406312,289675,SP063896,1980-01-01 00:00:00,
B19 1HR,52.504222,-1.909928,406211,289595,SP062895,1980-01-01 00:00:00,
B19 1HS,52.503773,-1.910474,406174,289545,SP061895,1980-01-01 00:00:00,
B19 1HT,52.503952,-1.909516,406239,289565,SP062895,1980-01-01 00:00:00,
B19 1HU,52.504699,-1.91059,406166,289648,SP061896,1995-07-01 00:00:00,
B19 1HW,52.505973,-1.907302,406389,289790,SP063897,1980-01-01 00:00:00,
B19 1HX,52.503371,-1.914511,405900,289500,SP059895,1980-01-01 00:00:00,1992-12-01 00:00:00
B19 1HZ,52.505204,-1.912887,406010,289704,SP060897,1990-07-01 00:00:00,
B19 1JA,52.504268,-1.911563,406100,289600,SP061896,1990-07-01 00:00:00,1991-12-01 00:00:00
B19 1JB,52.507233,-1.908404,406314,289930,SP063899,1980-01-01 00:00:00,
B19 1JD,52.507484,-1.907505,406375,289958,SP063899,1980-01-01 00:00:00,
B19 1JE,52.506065,-1.910086,406200,289800,SP062898,1992-08-01 00:00:00,1995-07-01 00:00:00
B19 1JF,52.507088,-1.907491,406376,289914,SP063899,1980-01-01 00:00:00,
B19 1JG,52.508515,-1.905028,406543,290073,SP065900,1980-01-01 00:00:00,
B19 1JH,52.506763,-1.905768,406493,289878,SP064898,1980-01-01 00:00:00,
B19 1JJ,52.506476,-1.906093,406471,289846,SP064898,1980-01-01 00:00:00,
B19 1JL,52.506998,-1.906814,406422,289904,SP064899,1980-01-01 00:00:00,
B19 1JN,52.506782,-1.906755,406426,289880,SP064898,1980-01-01 00:00:00,
B19 1JP,52.506195,-1.904016,406612,289815,SP066898,1980-01-01 00:00:00,
B19 1JQ,52.507806,-1.905943,406481,289994,SP064899,1980-01-01 00:00:00,
B19 1JR,52.505916,-1.903914,406619,289784,SP066897,1980-01-01 00:00:00,
B19 1JS,52.505954,-1.9063,406457,289788,SP064897,1980-01-01 00:00:00,
B19 1JT,52.505702,-1.906154,406467,289760,SP064897,1980-01-01 00:00:00,
B19 1JU,52.505261,-1.905462,406514,289711,SP065897,1980-01-01 00:00:00,
B19 1JW,52.506341,-1.906506,406443,289831,SP064898,1980-01-01 00:00:00,
B19 1JX,52.505028,-1.905757,406494,289685,SP064896,1980-01-01 00:00:00,
B19 1JY,52.504587,-1.90567,406500,289636,SP065896,1980-01-01 00:00:00,
B19 1LA,52.504443,-1.904963,406548,289620,SP065896,1980-01-01 00:00:00,
B19 1LN,52.50696,-1.904191,406600,289900,SP066899,1980-01-01 00:00:00,1981-12-01 00:00:00
B19 1LP,52.507822,-1.904145,406603,289996,SP066899,1980-01-01 00:00:00,
B19 1LR,52.507193,-1.904147,406603,289926,SP066899,1980-01-01 00:00:00,
B19 1LS,52.507265,-1.903763,406629,289934,SP066899,1980-01-01 00:00:00,
B19 1LT,52.507302,-1.904677,406567,289938,SP065899,1980-01-01 00:00:00,
B19 1LU,52.50732,-1.905104,406538,289940,SP065899,1980-01-01 00:00:00,
B19 1LX,52.506412,-1.905135,406536,289839,SP065898,1980-01-01 00:00:00,
B19 1LY,52.506707,-1.903794,406627,289872,SP066898,1980-01-01 00:00:00,
B19 1LZ,52.506061,-1.904193,406600,289800,SP066898,1986-07-01 00:00:00,1990-12-01 00:00:00
B19 1NA,52.505404,-1.903797,406627,289727,SP066897,1980-01-01 00:00:00,
B19 1NB,52.505161,-1.903591,406641,289700,SP066897,1980-01-01 00:00:00,
B19 1NH,52.502601,-1.917621,405689,289414,SP056894,1980-01-01 00:00:00,
B19 1NJ,52.501575,-1.915988,405800,289300,SP058893,1994-12-01 00:00:00,1995-07-01 00:00:00
B19 1NL,52.500692,-1.914237,405919,289202,SP059892,1992-01-01 00:00:00,
B19 1NN,52.502429,-1.91715,405721,289395,SP057893,1980-01-01 00:00:00,
B19 1NP,52.502823,-1.913997,405935,289439,SP059894,1980-01-01 00:00:00,
B19 1NR,52.502599,-1.915264,405849,289414,SP058894,1980-01-01 00:00:00,
B19 1NS,52.501915,-1.91475,405884,289338,SP058893,1983-03-01 00:00:00,
B19 1NT,52.501017,-1.915267,405849,289238,SP058892,1980-01-01 00:00:00,
B19 1NU,52.500873,-1.915268,405849,289222,SP058892,1980-01-01 00:00:00,
B19 1NX,52.501537,-1.91397,405937,289296,SP059892,1980-01-01 00:00:00,
B19 1NY,52.501312,-1.913219,405988,289271,SP059892,1980-01-01 00:00:00,
B19 1PA,52.502839,-1.911537,406102,289441,SP061894,1980-01-01 00:00:00,
