Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
EH14 7JQ,55.8697,-3.398779,312567,664943,NT125649,1980-01-01 00:00:00,2013-05-01 00:00:00
EH27 8AA,55.887276,-3.420788,311230,666927,NT112669,1980-01-01 00:00:00,
EH27 8AB,55.887898,-3.422921,311098,666999,NT110669,1980-01-01 00:00:00,
EH27 8AD,55.889176,-3.422025,311157,667140,NT111671,1980-01-01 00:00:00,
EH27 8AE,55.888114,-3.419811,311293,667019,NT112670,1980-01-01 00:00:00,
EH27 8AF,55.886877,-3.41951,311309,666881,NT113668,1980-01-01 00:00:00,
EH27 8AG,55.886947,-3.418969,311343,666888,NT113668,1980-01-01 00:00:00,
EH27 8AH,55.887655,-3.419139,311334,666967,NT113669,1980-01-01 00:00:00,
EH27 8AJ,55.88783,-3.417131,311460,666984,NT114669,1980-01-01 00:00:00,
EH27 8AL,55.888139,-3.41767,311427,667019,NT114670,1980-01-01 00:00:00,
EH27 8AN,55.888506,-3.417747,311423,667060,NT114670,1980-01-01 00:00:00,
EH27 8AP,55.888668,-3.415403,311570,667075,NT115670,1980-01-01 00:00:00,
EH27 8AQ,55.886998,-3.418364,311381,666893,NT113668,1980-01-01 00:00:00,
EH27 8AR,55.88934,-3.41482,311608,667149,NT116671,1980-01-01 00:00:00,
EH27 8AS,55.889432,-3.416166,311524,667161,NT115671,1980-01-01 00:00:00,
EH27 8AT,55.889785,-3.417522,311440,667202,NT114672,1980-01-01 00:00:00,
EH27 8AU,55.890039,-3.418842,311358,667232,NT113672,1980-01-01 00:00:00,
EH27 8AW,55.888661,-3.416793,311483,667076,NT114670,1980-01-01 00:00:00,
EH27 8AX,55.890274,-3.416373,311513,667255,NT115672,1980-01-01 00:00:00,
EH27 8AY,55.890542,-3.415007,311599,667283,NT115672,1980-01-01 00:00:00,
EH27 8AZ,55.890434,-3.41342,311698,667269,NT116672,1980-01-01 00:00:00,
EH27 8BA,55.891899,-3.426666,310873,667449,NT108674,1980-01-01 00:00:00,
EH27 8BD,55.901831,-3.406109,312181,668528,NT121685,1980-01-01 00:00:00,
EH27 8BE,55.901472,-3.406832,312135,668489,NT121684,1980-01-01 00:00:00,
EH27 8BF,55.888499,-3.423855,311041,667067,NT110670,1994-10-01 00:00:00,
EH27 8BG,55.901272,-3.405465,312220,668465,NT122684,1980-01-01 00:00:00,
EH27 8BH,55.888535,-3.413655,311679,667058,NT116670,1996-06-01 00:00:00,
EH27 8BJ,55.888099,-3.428845,310728,667029,NT107670,1980-12-01 00:00:00,
EH27 8BL,55.889487,-3.425458,310943,667179,NT109671,1980-12-01 00:00:00,
EH27 8BN,55.889083,-3.426131,310900,667135,NT109671,1980-12-01 00:00:00,
EH27 8BP,55.889541,-3.42925,310706,667190,NT107671,1980-12-01 00:00:00,
EH27 8BQ,55.901696,-3.409239,311985,668517,NT119685,1980-01-01 00:00:00,
EH27 8BS,55.888353,-3.414624,311618,667039,NT116670,1996-06-01 00:00:00,
EH27 8BT,55.888968,-3.438342,310136,667138,NT101671,2003-01-01 00:00:00,
EH27 8BU,55.890602,-3.412915,311730,667287,NT117672,2003-02-01 00:00:00,
EH27 8BW,55.889118,-3.428546,310749,667142,NT107671,1980-12-01 00:00:00,
EH27 8BX,55.888979,-3.431995,310533,667131,NT105671,2008-04-01 00:00:00,
EH27 8BY,55.900928,-3.422119,311178,668448,NT111684,2008-05-01 00:00:00,
EH27 8BZ,55.887845,-3.428276,310763,667000,NT107670,2006-01-01 00:00:00,
EH27 8DA,55.879279,-3.414517,311604,666029,NT116660,1980-01-01 00:00:00,
EH27 8DD,55.884721,-3.425747,310914,666649,NT109666,1980-01-01 00:00:00,
EH27 8DE,55.892094,-3.436139,310281,667483,NT102674,1980-01-01 00:00:00,
EH27 8DF,55.89772,-3.439178,310104,668113,NT101681,1980-01-01 00:00:00,
EH27 8DG,55.889198,-3.439422,310069,667165,NT100671,1980-01-01 00:00:00,
EH27 8DH,55.829305,-3.453334,309059,660518,NT090605,1980-01-01 00:00:00,
EH27 8DL,55.887094,-3.419391,311317,666905,NT113669,1992-10-01 00:00:00,
EH27 8DN,55.89954,-3.43176,310572,668306,NT105683,1983-03-01 00:00:00,
EH27 8DQ,55.873324,-3.439858,310005,665399,NT100653,1980-01-01 00:00:00,
EH27 8DR,55.889782,-3.412325,311765,667195,NT117671,1980-01-01 00:00:00,
EH27 8DS,55.895325,-3.41315,311726,667813,NT117678,1980-01-01 00:00:00,
EH27 8DT,55.901452,-3.414061,311683,668496,NT116684,1980-01-01 00:00:00,
EH27 8DU,55.900308,-3.408085,312054,668361,NT120683,1980-01-01 00:00:00,
EH27 8DW,55.88252,-3.443444,309802,666427,NT098664,2007-01-01 00:00:00,
EH27 8DX,55.901556,-3.401893,312444,668492,NT124684,1980-01-01 00:00:00,
EH27 8DY,55.899814,-3.396952,312749,668292,NT127682,1980-01-01 00:00:00,
EH27 8DZ,55.902558,-3.39753,312719,668598,NT127685,1980-01-01 00:00:00,
EH27 8EF,55.888359,-3.402376,312384,667024,NT123670,1980-01-01 00:00:00,
EH27 8EH,55.890165,-3.418032,311409,667245,NT114672,1993-05-01 00:00:00,1998-12-01 00:00:00
EH27 8EJ,55.900197,-3.403571,312336,668343,NT123683,2011-01-01 00:00:00,
EH27 8EL,55.892098,-3.438138,310156,667486,NT101674,2012-02-01 00:00:00,
EH27 8EN,55.888076,-3.405084,312214,666996,NT122669,1999-06-01 00:00:00,
EH27 8LR,55.871264,-3.416799,311443,665140,NT114651,1998-06-01 00:00:00,
EH27 8WA,55.891401,-3.529515,304440,667531,NT044675,2001-12-01 00:00:00,2004-08-01 00:00:00
