Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
CF31 1AA,51.507156,-3.576075,290714,179869,SS907798,1980-01-01 00:00:00,1999-06-01 00:00:00
CF31 1AB,51.506932,-3.579309,290489,179849,SS904798,1995-01-01 00:00:00,
CF31 1AD,51.506494,-3.579136,290500,179800,SS905798,1983-01-01 00:00:00,1992-12-01 00:00:00
CF31 1AF,51.506716,-3.578697,290531,179824,SS905798,2014-01-01 00:00:00,
CF31 1AG,51.511328,-3.57877,290537,180337,SS905803,2009-04-01 00:00:00,
CF31 1AT,51.506932,-3.579309,290489,179849,SS904798,2000-05-01 00:00:00,2000-09-01 00:00:00
CF31 1AU,51.506932,-3.579309,290489,179849,SS904798,2000-05-01 00:00:00,2000-09-01 00:00:00
CF31 1AX,51.506932,-3.579309,290489,179849,SS904798,2000-05-01 00:00:00,2000-09-01 00:00:00
CF31 1AY,51.521774,-3.579664,290500,181500,SS905815,1980-01-01 00:00:00,1981-12-01 00:00:00
CF31 1BB,51.506851,-3.57533,290765,179834,SS907798,1980-01-01 00:00:00,
CF31 1BD,51.506919,-3.576312,290697,179843,SS906798,1980-01-01 00:00:00,
CF31 1BE,51.506748,-3.576306,290697,179824,SS906798,1980-01-01 00:00:00,
CF31 1BH,51.506514,-3.576355,290693,179798,SS906797,1980-01-01 00:00:00,2002-03-01 00:00:00
CF31 1BL,51.506397,-3.576366,290692,179785,SS906797,1980-01-01 00:00:00,
CF31 1BN,51.506368,-3.575817,290730,179781,SS907797,1980-01-01 00:00:00,
CF31 1BQ,51.506533,-3.576255,290700,179800,SS907798,1980-01-01 00:00:00,1994-12-01 00:00:00
CF31 1BR,51.506584,-3.575796,290732,179805,SS907798,2000-05-01 00:00:00,2000-09-01 00:00:00
CF31 1BS,51.506533,-3.576255,290700,179800,SS907798,1980-01-01 00:00:00,1994-12-01 00:00:00
CF31 1BT,51.506792,-3.575717,290738,179828,SS907798,2007-01-01 00:00:00,2007-01-01 00:00:00
CF31 1BU,51.505634,-3.576224,290700,179700,SS907797,1980-01-01 00:00:00,1992-12-01 00:00:00
CF31 1BW,51.506584,-3.575796,290732,179805,SS907798,1980-01-01 00:00:00,
CF31 1BX,51.505394,-3.576677,290668,179674,SS906796,1980-01-01 00:00:00,
CF31 1BY,51.504965,-3.576504,290679,179626,SS906796,1980-01-01 00:00:00,1999-12-01 00:00:00
CF31 1BZ,51.50501,-3.575136,290774,179629,SS907796,1980-01-01 00:00:00,
CF31 1DA,51.50595,-3.574765,290802,179733,SS908797,1980-01-01 00:00:00,2003-11-01 00:00:00
CF31 1DB,51.505658,-3.575764,290732,179702,SS907797,1980-01-01 00:00:00,
CF31 1DD,51.503864,-3.575457,290749,179502,SS907795,1980-01-01 00:00:00,
CF31 1DE,51.514835,-3.570085,291148,180714,SS911807,1994-05-01 00:00:00,
CF31 1DF,51.514975,-3.571013,291084,180731,SS910807,1994-05-01 00:00:00,
CF31 1DH,51.505595,-3.579105,290500,179700,SS905797,1980-01-01 00:00:00,1995-01-01 00:00:00
CF31 1DJ,51.505595,-3.579105,290500,179700,SS905797,1980-01-01 00:00:00,1994-05-01 00:00:00
CF31 1DL,51.505268,-3.578056,290572,179662,SS905796,1991-09-01 00:00:00,
CF31 1DN,51.506231,-3.578666,290532,179770,SS905797,1980-01-01 00:00:00,
CF31 1DP,51.504779,-3.578284,290555,179608,SS905796,2001-06-01 00:00:00,
CF31 1DQ,51.505835,-3.577989,290578,179725,SS905797,1980-01-01 00:00:00,
CF31 1DS,51.505181,-3.577131,290636,179651,SS906796,1980-01-01 00:00:00,2003-03-01 00:00:00
CF31 1DT,51.505615,-3.577665,290600,179700,SS906797,1980-01-01 00:00:00,1981-12-01 00:00:00
CF31 1DU,51.505316,-3.577107,290638,179666,SS906796,1980-01-01 00:00:00,
CF31 1DW,51.506103,-3.577465,290615,179754,SS906797,1980-01-01 00:00:00,
CF31 1DX,51.505235,-3.577133,290636,179657,SS906796,1980-01-01 00:00:00,
CF31 1EA,51.507862,-3.576373,290695,179948,SS906799,1980-01-01 00:00:00,
CF31 1EB,51.507956,-3.577428,290622,179960,SS906799,1980-01-01 00:00:00,
CF31 1ED,51.50743,-3.578448,290550,179903,SS905799,1980-01-01 00:00:00,
CF31 1EE,51.506274,-3.578091,290572,179774,SS905797,1980-01-01 00:00:00,2013-07-01 00:00:00
CF31 1EF,51.507022,-3.578693,290532,179858,SS905798,1980-01-01 00:00:00,
CF31 1EG,51.505091,-3.577157,290634,179641,SS906796,1980-01-01 00:00:00,2011-02-01 00:00:00
CF31 1EH,51.507568,-3.57753,290614,179917,SS906799,1980-01-01 00:00:00,
CF31 1EJ,51.506794,-3.577561,290610,179831,SS906798,1980-01-01 00:00:00,
CF31 1EL,51.507303,-3.577132,290641,179887,SS906798,1980-01-01 00:00:00,2009-06-01 00:00:00
CF31 1EN,51.50711,-3.577486,290616,179866,SS906798,1980-01-01 00:00:00,
CF31 1EP,51.507106,-3.579071,290506,179868,SS905798,1980-01-01 00:00:00,2012-02-01 00:00:00
CF31 1EQ,51.507147,-3.578034,290578,179871,SS905798,1980-01-01 00:00:00,
CF31 1ER,51.50711,-3.577486,290616,179866,SS906798,1998-06-01 00:00:00,1999-12-01 00:00:00
CF31 1ES,51.50609,-3.577724,290597,179753,SS905797,1980-01-01 00:00:00,2003-02-01 00:00:00
CF31 1ET,51.506689,-3.578033,290577,179820,SS905798,1980-01-01 00:00:00,
CF31 1EU,51.506768,-3.578151,290569,179829,SS905798,1980-01-01 00:00:00,2003-03-01 00:00:00
CF31 1EW,51.507099,-3.578969,290513,179867,SS905798,1980-01-01 00:00:00,2007-04-01 00:00:00
CF31 1EX,51.506426,-3.578874,290518,179792,SS905797,2013-07-01 00:00:00,
CF31 1EY,51.506494,-3.579136,290500,179800,SS905798,1980-01-01 00:00:00,1994-05-01 00:00:00
CF31 1EZ,51.506494,-3.579136,290500,179800,SS905798,1980-01-01 00:00:00,1981-12-01 00:00:00
CF31 1GW,51.510876,-3.576924,290664,180284,SS906802,2006-07-01 00:00:00,
CF31 1HA,51.509142,-3.575466,290761,180089,SS907800,1980-01-01 00:00:00,
CF31 1HB,51.510026,-3.573955,290868,180185,SS908801,1980-01-01 00:00:00,
CF31 1HD,51.511038,-3.573543,290899,180297,SS908802,1980-01-01 00:00:00,
CF31 1HE,51.509974,-3.575798,290740,180182,SS907801,2001-12-01 00:00:00,
CF31 1HF,51.510328,-3.575579,290756,180221,SS907802,1980-01-01 00:00:00,
CF31 1HG,51.510901,-3.575772,290744,180285,SS907802,1980-01-01 00:00:00,
CF31 1HH,51.511945,-3.574309,290848,180399,SS908803,1980-01-01 00:00:00,
CF31 1HJ,51.512092,-3.575453,290769,180417,SS907804,1980-01-01 00:00:00,
CF31 1HL,51.513479,-3.574607,290831,180570,SS908805,1980-01-01 00:00:00,
CF31 1HN,51.505595,-3.579105,290500,179700,SS905797,1984-02-01 00:00:00,1997-06-01 00:00:00
CF31 1HP,51.513769,-3.572412,290984,180599,SS909805,1993-01-01 00:00:00,
CF31 1HQ,51.511174,-3.574816,290811,180314,SS908803,1980-01-01 00:00:00,
CF31 1HR,51.514916,-3.572726,290965,180727,SS909807,1995-01-01 00:00:00,
CF31 1HS,51.505615,-3.577665,290600,179700,SS906797,1980-01-01 00:00:00,1996-06-01 00:00:00
CF31 1HT,51.505793,-3.577094,290640,179719,SS906797,1980-01-01 00:00:00,1998-06-01 00:00:00
CF31 1HU,51.505578,-3.578384,290550,179697,SS905796,1980-01-01 00:00:00,
CF31 1HW,51.511109,-3.578978,290522,180313,SS905803,2001-12-01 00:00:00,
CF31 1HX,51.505543,-3.578973,290509,179694,SS905796,1980-01-01 00:00:00,
CF31 1HY,51.504671,-3.570255,291112,179584,SS911795,1980-01-01 00:00:00,2004-04-01 00:00:00
CF31 1HZ,51.515034,-3.575324,290785,180744,SS907807,2007-09-01 00:00:00,
CF31 1JA,51.506914,-3.580001,290441,179848,SS904798,1980-01-01 00:00:00,2008-03-01 00:00:00
CF31 1JB,51.506105,-3.579353,290484,179757,SS904797,1980-01-01 00:00:00,
CF31 1JD,51.506914,-3.580001,290441,179848,SS904798,1980-01-01 00:00:00,
CF31 1JE,51.506645,-3.579271,290491,179817,SS904798,1980-01-01 00:00:00,
CF31 1JF,51.507347,-3.579915,290448,179896,SS904798,1980-01-01 00:00:00,
CF31 1JG,51.51614,-3.581314,290372,180876,SS903808,1996-12-01 00:00:00,
CF31 1JH,51.506975,-3.580118,290433,179855,SS904798,1980-01-01 00:00:00,
CF31 1JJ,51.504716,-3.577633,290600,179600,SS906796,1980-01-01 00:00:00,1995-07-01 00:00:00
CF31 1JL,51.506475,-3.580576,290400,179800,SS904798,1980-01-01 00:00:00,1997-06-01 00:00:00
CF31 1JN,51.509553,-3.578363,290561,180139,SS905801,1980-01-01 00:00:00,
CF31 1JP,51.512007,-3.580407,290425,180415,SS904804,1980-01-01 00:00:00,2000-06-01 00:00:00
CF31 1JQ,51.507191,-3.579477,290478,179878,SS904798,1980-01-01 00:00:00,
CF31 1JR,51.513186,-3.583042,290245,180550,SS902805,1990-02-01 00:00:00,
CF31 1JS,51.512012,-3.581387,290357,180417,SS903804,1980-01-01 00:00:00,
CF31 1JT,51.513768,-3.582558,290280,180614,SS902806,1980-01-01 00:00:00,
CF31 1JU,51.51474,-3.583788,290197,180724,SS901807,1980-01-01 00:00:00,
CF31 1JW,51.510165,-3.579003,290518,180208,SS905802,2001-12-01 00:00:00,
CF31 1JX,51.514589,-3.583667,290205,180707,SS902807,1980-01-01 00:00:00,
CF31 1JY,51.515659,-3.581024,290391,180822,SS903808,1980-01-01 00:00:00,
CF31 1JZ,51.514526,-3.581013,290389,180696,SS903806,1980-01-01 00:00:00,
CF31 1LA,51.510707,-3.579498,290485,180269,SS904802,1991-09-01 00:00:00,
CF31 1LB,51.5166,-3.57385,290891,180916,SS908809,1983-07-01 00:00:00,
CF31 1LD,51.516347,-3.573279,290930,180887,SS909808,1983-07-01 00:00:00,
CF31 1LE,51.506707,-3.576679,290671,179820,SS906798,1980-01-01 00:00:00,1998-12-01 00:00:00
CF31 1LF,51.512137,-3.580787,290399,180430,SS903804,2007-03-01 00:00:00,
