Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
DD1 1AA,56.462239,-2.973543,340107,730435,NO401304,1980-01-01 00:00:00,
DD1 1AB,56.462101,-2.973977,340080,730420,NO400304,1980-01-01 00:00:00,1995-12-01 00:00:00
DD1 1AD,56.462847,-2.978508,339802,730507,NO398305,2009-06-01 00:00:00,
DD1 1AR,56.459393,-2.967563,340471,730113,NO404301,1996-06-01 00:00:00,2011-11-01 00:00:00
DD1 1AY,56.459566,-2.976347,339930,730140,NO399301,1994-02-01 00:00:00,1995-02-01 00:00:00
DD1 1BA,56.461678,-2.976336,339934,730375,NO399303,1980-01-01 00:00:00,
DD1 1BB,56.461632,-2.9764,339930,730370,NO399303,1980-01-01 00:00:00,1995-12-01 00:00:00
DD1 1BD,56.460219,-2.973377,340114,730210,NO401302,1980-01-01 00:00:00,1998-12-01 00:00:00
DD1 1DA,56.46262,-2.970729,340281,730475,NO402304,1980-01-01 00:00:00,
DD1 1DD,56.462074,-2.97164,340224,730415,NO402304,1980-01-01 00:00:00,
DD1 1DF,56.462121,-2.971381,340240,730420,NO402304,1973-08-01 00:00:00,1992-07-01 00:00:00
DD1 1DG,56.462571,-2.97123,340250,730470,NO402304,1980-01-01 00:00:00,1996-06-01 00:00:00
DD1 1DH,56.461754,-2.97121,340250,730379,NO402303,2012-08-01 00:00:00,
DD1 1DP,56.456884,-2.972432,340167,729838,NO401298,1991-11-01 00:00:00,1998-12-01 00:00:00
DD1 1DQ,56.46197,-2.969998,340325,730402,NO403304,1992-01-01 00:00:00,
DD1 1DR,56.462571,-2.97123,340250,730470,NO402304,1973-08-01 00:00:00,1994-12-01 00:00:00
DD1 1DU,56.463163,-2.97144,340238,730536,NO402305,1980-01-01 00:00:00,
DD1 1DW,56.462571,-2.97123,340250,730470,NO402304,1973-08-01 00:00:00,1994-12-01 00:00:00
DD1 1DX,56.460065,-2.971183,340249,730191,NO402301,1980-01-01 00:00:00,1999-12-01 00:00:00
DD1 1DY,56.460326,-2.971173,340250,730220,NO402302,1973-08-01 00:00:00,1976-08-01 00:00:00
DD1 1DZ,56.463163,-2.97144,340238,730536,NO402305,1980-01-01 00:00:00,
DD1 1EA,56.463108,-2.971569,340230,730530,NO402305,1980-01-01 00:00:00,1995-12-01 00:00:00
DD1 1EB,56.463108,-2.971569,340230,730530,NO402305,1973-08-01 00:00:00,1992-07-01 00:00:00
DD1 1ED,56.463241,-2.97068,340285,730544,NO402305,1980-01-01 00:00:00,2010-02-01 00:00:00
DD1 1EF,56.463911,-2.971135,340258,730619,NO402306,1980-01-01 00:00:00,
DD1 1EG,56.463241,-2.97068,340285,730544,NO402305,1992-05-01 00:00:00,1998-12-01 00:00:00
DD1 1EJ,56.463911,-2.971135,340258,730619,NO402306,1980-01-01 00:00:00,
DD1 1EL,56.463911,-2.971135,340258,730619,NO402306,1981-07-01 00:00:00,
DD1 1EP,56.463241,-2.97068,340285,730544,NO402305,2012-03-01 00:00:00,
DD1 1ES,56.462652,-2.974641,340040,730482,NO400304,1992-05-01 00:00:00,1998-12-01 00:00:00
DD1 1ET,56.462905,-2.974485,340050,730510,NO400305,1973-08-01 00:00:00,1976-12-01 00:00:00
DD1 1EU,56.462546,-2.974476,340050,730470,NO400304,1980-01-01 00:00:00,1995-02-01 00:00:00
DD1 1EX,56.462485,-2.975383,339994,730464,NO399304,1980-01-01 00:00:00,
DD1 1EY,56.462434,-2.977232,339880,730460,NO398304,1973-08-01 00:00:00,1980-09-01 00:00:00
DD1 1EZ,56.462433,-2.977394,339870,730460,NO398304,1973-08-01 00:00:00,1979-05-01 00:00:00
DD1 1HA,56.462436,-2.977069,339890,730460,NO398304,1973-08-01 00:00:00,1976-12-01 00:00:00
DD1 1HB,56.46262,-2.976425,339930,730480,NO399304,1973-08-01 00:00:00,1992-07-01 00:00:00
DD1 1HD,56.456884,-2.972432,340167,729838,NO401298,1992-02-01 00:00:00,1998-12-01 00:00:00
DD1 1HE,56.456989,-2.972711,340150,729850,NO401298,1973-08-01 00:00:00,1977-01-01 00:00:00
DD1 1HF,56.463603,-2.972636,340165,730586,NO401305,1980-01-01 00:00:00,
DD1 1HG,56.463158,-2.974378,340057,730538,NO400305,1980-01-01 00:00:00,
DD1 1HH,56.463548,-2.972716,340160,730580,NO401305,1973-08-01 00:00:00,1976-08-01 00:00:00
DD1 1HJ,56.463548,-2.972716,340160,730580,NO401305,1973-08-01 00:00:00,1992-07-01 00:00:00
DD1 1HL,56.463548,-2.972716,340160,730580,NO401305,1973-08-01 00:00:00,1992-07-01 00:00:00
DD1 1HN,56.463788,-2.971911,340210,730606,NO402306,1992-05-01 00:00:00,
DD1 1HP,56.46365,-2.971112,340259,730590,NO402305,1980-01-01 00:00:00,
DD1 1HQ,56.463474,-2.973055,340139,730572,NO401305,1980-01-01 00:00:00,1999-06-01 00:00:00
DD1 1HR,56.463446,-2.971999,340204,730568,NO402305,1980-01-01 00:00:00,2000-07-01 00:00:00
DD1 1HS,56.463426,-2.972194,340192,730566,NO401305,1980-01-01 00:00:00,2003-04-01 00:00:00
DD1 1HT,56.461097,-2.975899,339960,730310,NO399303,1992-07-01 00:00:00,2010-02-01 00:00:00
DD1 1HU,56.462943,-2.973123,340134,730513,NO401305,1980-01-01 00:00:00,
DD1 1HW,56.463788,-2.971911,340210,730606,NO402306,2007-06-01 00:00:00,2007-07-01 00:00:00
DD1 1HX,56.463985,-2.973198,340131,730629,NO401306,1996-06-01 00:00:00,
DD1 1HY,56.46454,-2.972255,340190,730690,NO401306,1973-08-01 00:00:00,1994-12-01 00:00:00
DD1 1HZ,56.463707,-2.97311,340136,730598,NO401305,1996-06-01 00:00:00,1998-12-01 00:00:00
DD1 1JA,56.46454,-2.972255,340190,730690,NO401306,1973-08-01 00:00:00,1994-12-01 00:00:00
DD1 1JB,56.464449,-2.974703,340039,730682,NO400306,1980-01-01 00:00:00,
DD1 1JD,56.463399,-2.974579,340045,730565,NO400305,1994-02-01 00:00:00,1997-06-01 00:00:00
DD1 1JF,56.462239,-2.973543,340107,730435,NO401304,2007-01-01 00:00:00,2012-02-01 00:00:00
DD1 1JG,56.463922,-2.972028,340203,730621,NO402306,1980-01-01 00:00:00,
DD1 1JH,56.464856,-2.970948,340271,730724,NO402307,2013-02-01 00:00:00,
DD1 1JL,56.460504,-2.97134,340240,730240,NO402302,1984-02-01 00:00:00,1995-02-01 00:00:00
DD1 1JN,56.464509,-2.971653,340227,730686,NO402306,1980-01-01 00:00:00,
DD1 1JP,56.464545,-2.971605,340230,730690,NO402306,1980-01-01 00:00:00,1995-02-01 00:00:00
DD1 1JQ,56.463788,-2.971911,340210,730606,NO402306,1980-01-01 00:00:00,
