Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
SA14 6AA,51.755328,-4.117276,253957,208414,SN539084,1980-01-01 00:00:00,
SA14 6AB,51.755591,-4.118186,253895,208445,SN538084,1980-01-01 00:00:00,
SA14 6AD,51.757294,-4.117469,253950,208633,SN539086,1980-01-01 00:00:00,
SA14 6AE,51.758547,-4.114789,254139,208767,SN541087,1980-01-01 00:00:00,
SA14 6AF,51.765288,-4.110017,254490,209507,SN544095,1980-01-01 00:00:00,
SA14 6AG,51.765409,-4.114269,254197,209529,SN541095,1980-01-01 00:00:00,
SA14 6AH,51.768976,-4.111929,254370,209921,SN543099,1980-01-01 00:00:00,
SA14 6AJ,51.790482,-4.12117,253802,212331,SN538123,2008-04-01 00:00:00,
SA14 6AL,51.761746,-4.116924,254002,209127,SN540091,1980-01-01 00:00:00,
SA14 6AN,51.761354,-4.117253,253978,209084,SN539090,1980-01-01 00:00:00,
SA14 6AP,51.765493,-4.120114,253794,209550,SN537095,1980-01-01 00:00:00,
SA14 6AR,51.76362,-4.135141,252751,209372,SN527093,1980-01-01 00:00:00,
SA14 6AS,51.759074,-4.13739,252581,208871,SN525088,1980-01-01 00:00:00,
SA14 6AT,51.752099,-4.14261,252198,208106,SN521081,1980-01-01 00:00:00,
SA14 6AU,51.749818,-4.133085,252848,207833,SN528078,1980-01-01 00:00:00,
SA14 6AW,51.765373,-4.116746,254026,209530,SN540095,1980-01-01 00:00:00,
SA14 6AX,51.759031,-4.11587,254066,208823,SN540088,1998-06-01 00:00:00,
SA14 6AY,51.749469,-4.119059,253815,207766,SN538077,1980-01-01 00:00:00,
SA14 6AZ,51.754591,-4.117256,253956,208332,SN539083,2008-11-01 00:00:00,
SA14 6BA,51.75154,-4.120402,253729,207999,SN537079,1980-01-01 00:00:00,
SA14 6BB,51.750989,-4.123506,253513,207944,SN535079,1980-01-01 00:00:00,
SA14 6BD,51.753587,-4.117614,253928,208221,SN539082,1980-01-01 00:00:00,
SA14 6BE,51.755054,-4.117002,253975,208383,SN539083,1980-01-01 00:00:00,
SA14 6BG,51.757677,-4.116183,254040,208673,SN540086,1980-01-01 00:00:00,
SA14 6BH,51.750863,-4.119066,253819,207921,SN538079,1981-06-01 00:00:00,
SA14 6BJ,51.752921,-4.119612,253788,208151,SN537081,1986-07-01 00:00:00,
SA14 6BL,51.751854,-4.118968,253829,208031,SN538080,1985-10-01 00:00:00,
SA14 6BN,51.781646,-4.113448,254306,211333,SN543113,1980-01-01 00:00:00,
SA14 6BP,51.780767,-4.109304,254589,211227,SN545112,1980-01-01 00:00:00,
SA14 6BQ,51.753589,-4.116484,254006,208219,SN540082,2002-12-01 00:00:00,
SA14 6BR,51.779843,-4.109218,254592,211124,SN545111,1980-01-01 00:00:00,
SA14 6BS,51.778869,-4.109361,254579,211016,SN545110,1980-01-01 00:00:00,
SA14 6BT,51.778392,-4.110382,254507,210965,SN545109,1980-01-01 00:00:00,
SA14 6BU,51.77141,-4.1091,254573,210186,SN545101,1980-01-01 00:00:00,
SA14 6BW,51.78149,-4.110628,254500,211310,SN545113,1980-01-01 00:00:00,
SA14 6BX,51.777552,-4.109067,254595,210869,SN545108,2003-09-01 00:00:00,
SA14 6BY,51.767293,-4.104516,254876,209719,SN548097,1980-01-01 00:00:00,
SA14 6BZ,51.782287,-4.113797,254284,211405,SN542114,2006-03-01 00:00:00,
SA14 6DA,51.772362,-4.100114,255196,210274,SN551102,1980-01-01 00:00:00,
SA14 6DB,51.780397,-4.092296,255761,211152,SN557111,1980-01-01 00:00:00,
SA14 6DD,51.7849,-4.087343,256117,211643,SN561116,1980-01-01 00:00:00,
SA14 6DE,51.776304,-4.090338,255883,210693,SN558106,1980-01-01 00:00:00,
SA14 6DF,51.770297,-4.090365,255862,210025,SN558100,1980-01-01 00:00:00,
