Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
CF1 1RD,51.466591,-3.232239,314500,174900,ST145749,1990-02-01 00:00:00,1996-06-01 00:00:00
CF1 1RE,51.466591,-3.232239,314500,174900,ST145749,1996-06-01 00:00:00,1999-06-01 00:00:00
CF1 1RW,51.466591,-3.232239,314500,174900,ST145749,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1RZ,51.466591,-3.232239,314500,174900,ST145749,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 6XE,51.460339,-3.31124,309000,174300,ST090743,1986-07-01 00:00:00,1995-01-01 00:00:00
CF1 6YY,51.460339,-3.31124,309000,174300,ST090743,1994-12-01 00:00:00,1996-06-01 00:00:00
CF1 6ZD,51.460339,-3.31124,309000,174300,ST090743,1997-03-01 00:00:00,2000-09-01 00:00:00
CF1 8AR,51.460479,-3.214801,315700,174200,ST157742,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 8AS,51.465018,-3.210603,316000,174700,ST160747,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 8AU,51.463221,-3.210555,316000,174500,ST160745,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 8AX,51.463221,-3.210555,316000,174500,ST160745,1991-09-01 00:00:00,1999-06-01 00:00:00
CF1 8AY,51.463221,-3.210555,316000,174500,ST160745,1992-01-01 00:00:00,1999-06-01 00:00:00
CF1 8AZ,51.463221,-3.210555,316000,174500,ST160745,1992-01-01 00:00:00,1999-06-01 00:00:00
CF11 7HR,51.400571,-3.270241,311733,167603,ST117676,2005-10-01 00:00:00,
CF11 8AR,51.460579,-3.214717,315706,174211,ST157742,1999-06-01 00:00:00,
CF11 8AS,51.460745,-3.216017,315616,174231,ST156742,1999-06-01 00:00:00,
CF11 8AU,51.469724,-3.212901,315849,175226,ST158752,1999-06-01 00:00:00,
CF11 8DR,51.463244,-3.208296,316157,174500,ST161745,1999-12-01 00:00:00,
CF32 0PA,51.474018,-3.624927,287242,176258,SS872762,1980-01-01 00:00:00,
CF32 0PB,51.465939,-3.63751,286348,175379,SS863753,1980-01-01 00:00:00,
CF32 0PD,51.466676,-3.636198,286441,175459,SS864754,1980-01-01 00:00:00,
CF32 0PE,51.466507,-3.634766,286540,175438,SS865754,1980-01-01 00:00:00,
CF32 0PF,51.462923,-3.634537,286547,175039,SS865750,1980-01-01 00:00:00,
CF32 0PG,51.463132,-3.63692,286382,175066,SS863750,1980-01-01 00:00:00,
CF32 0PH,51.462662,-3.636486,286411,175013,SS864750,1980-01-01 00:00:00,
CF32 0PJ,51.46384,-3.637737,286327,175146,SS863751,1982-03-01 00:00:00,
CF32 0PL,51.462729,-3.632285,286703,175014,SS867750,1980-01-01 00:00:00,
CF32 0PN,51.461295,-3.633284,286630,174856,SS866748,1980-01-01 00:00:00,
CF32 0PP,51.460395,-3.630057,286852,174751,SS868747,1980-01-01 00:00:00,
CF32 0PQ,51.464224,-3.636023,286447,175186,SS864751,1982-03-01 00:00:00,
CF32 0PR,51.458817,-3.630403,286824,174576,SS868745,1980-01-01 00:00:00,
CF32 0PS,51.459394,-3.628956,286926,174638,SS869746,1980-01-01 00:00:00,
CF32 0PT,51.458743,-3.628616,286948,174565,SS869745,1980-01-01 00:00:00,
CF32 0PU,51.458835,-3.627827,287003,174574,SS870745,1980-01-01 00:00:00,
CF32 0PW,51.46123,-3.631468,286756,174846,SS867748,1980-01-01 00:00:00,
CF32 0PX,51.462671,-3.633881,286592,175010,SS865750,1994-05-01 00:00:00,
CF32 0PY,51.453574,-3.617436,287712,173973,SS877739,1980-01-01 00:00:00,
CF32 0PZ,51.46142,-3.630726,286808,174866,SS868748,1997-06-01 00:00:00,
CF32 0QA,51.46485,-3.638853,286252,175260,SS862752,1995-07-01 00:00:00,
CF32 0QL,51.463502,-3.634227,286570,175103,SS865751,1993-01-01 00:00:00,
CF32 0QN,51.463102,-3.633939,286589,175058,SS865750,2002-09-01 00:00:00,
CF32 0QP,51.480529,-3.607257,288485,176955,SS884769,1993-01-01 00:00:00,
CF32 0RH,51.470433,-3.624022,287296,175858,SS872758,1980-01-01 00:00:00,
CF32 0RL,51.459408,-3.614317,287943,174617,SS879746,1980-01-01 00:00:00,
CF32 0RN,51.455111,-3.612251,288076,174136,SS880741,1980-01-01 00:00:00,
CF32 0RP,51.451249,-3.609942,288227,173703,SS882737,1980-01-01 00:00:00,
CF32 0RR,51.440004,-3.577215,290474,172403,SS904724,1980-01-01 00:00:00,
CF32 0RS,51.44599,-3.566729,291217,173053,SS912730,1980-01-01 00:00:00,
CF32 0RT,51.451,-3.610393,288195,173676,SS881736,1982-03-01 00:00:00,
CF32 0RW,51.452292,-3.609978,288227,173819,SS882738,1980-01-01 00:00:00,
CF32 0SA,51.464196,-3.589033,289711,175111,SS897751,1980-01-01 00:00:00,
CF32 0SB,51.46193,-3.59097,289571,174862,SS895748,1980-01-01 00:00:00,
CF32 0SD,51.461054,-3.592624,289454,174767,SS894747,1980-01-01 00:00:00,
CF32 0SE,51.458803,-3.591509,289526,174515,SS895745,1980-01-01 00:00:00,
CF32 0SF,51.456157,-3.589028,289692,174217,SS896742,1980-01-01 00:00:00,
CF32 0SG,51.460374,-3.595623,289244,174696,SS892746,1980-01-01 00:00:00,
CF32 0SH,51.46224,-3.59468,289314,174902,SS893749,1980-01-01 00:00:00,
CF32 0SJ,51.461484,-3.59867,289035,174824,SS890748,2010-03-01 00:00:00,2012-02-01 00:00:00
CF32 0SL,51.461188,-3.594615,289316,174785,SS893747,1980-01-01 00:00:00,
CF32 0SN,51.463268,-3.610897,288190,175041,SS881750,1980-01-01 00:00:00,
CF32 0SU,51.472328,-3.590108,289656,176017,SS896760,1980-01-01 00:00:00,1998-06-01 00:00:00
CF32 0SW,51.463943,-3.591055,289570,175086,SS895750,1984-10-01 00:00:00,
CF32 0SY,51.467026,-3.591838,289523,175430,SS895754,1980-01-01 00:00:00,
CF32 0SZ,51.467631,-3.59363,289400,175500,SS894755,1986-04-01 00:00:00,1988-12-01 00:00:00
CF32 0TA,51.467012,-3.586281,289909,175420,SS899754,1980-01-01 00:00:00,
CF32 0TB,51.462138,-3.592921,289436,174888,SS894748,1980-01-01 00:00:00,
CF32 0TD,51.467246,-3.598166,289084,175464,SS890754,1980-01-01 00:00:00,
CF32 0TE,51.454033,-3.585802,289911,173976,SS899739,1980-01-01 00:00:00,
CF32 0TF,51.446723,-3.589117,289663,173168,SS896731,1980-01-01 00:00:00,
CF32 0TH,51.461536,-3.574877,290688,174794,SS906747,1980-01-01 00:00:00,
CF32 0TJ,51.463467,-3.592377,289477,175035,SS894750,2010-12-01 00:00:00,
CF32 0TL,51.465804,-3.569769,291053,175261,SS910752,1993-08-01 00:00:00,
CF32 0TN,51.460049,-3.563051,291506,174611,SS915746,1980-01-01 00:00:00,
CF32 0YT,51.45983,-3.558523,291820,174580,SS918745,1998-08-01 00:00:00,2000-09-01 00:00:00
CF32 0YU,51.45983,-3.558523,291820,174580,SS918745,1998-08-01 00:00:00,2000-09-01 00:00:00
CF32 0YW,51.45983,-3.558523,291820,174580,SS918745,2000-01-01 00:00:00,2000-09-01 00:00:00
CF35 5AB,51.482913,-3.584053,290102,177185,SS901771,1980-01-01 00:00:00,
CF35 5AD,51.482669,-3.58282,290187,177156,SS901771,1980-01-01 00:00:00,
CF35 5AE,51.467091,-3.562312,291574,175393,SS915753,1980-01-01 00:00:00,
CF35 5AF,51.469625,-3.546835,292655,175652,SS926756,1980-01-01 00:00:00,
CF35 5AG,51.475558,-3.557864,291903,176328,SS919763,1980-01-01 00:00:00,
CF35 5AH,51.479459,-3.572124,290922,176783,SS909767,1980-01-01 00:00:00,
CF35 5AL,51.482046,-3.568296,291194,177065,SS911770,1980-01-01 00:00:00,
CF35 5AN,51.478493,-3.587082,289881,176698,SS898766,2000-12-01 00:00:00,
