Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
G32 9AB,55.856226,-4.304321,255860,664960,NS558649,1990-12-01 00:00:00,1992-07-01 00:00:00
G41 5NY,55.840975,-4.309568,255475,663274,NS554632,1980-01-01 00:00:00,
G46 7TB,55.799882,-4.323967,254420,658732,NS544587,1980-01-01 00:00:00,
G46 7TD,55.799364,-4.324718,254371,658676,NS543586,1980-01-01 00:00:00,
G46 7UH,55.796224,-4.333912,253783,658346,NS537583,2006-05-01 00:00:00,
G46 7UL,55.795714,-4.334743,253729,658291,NS537582,2006-05-01 00:00:00,
G46 7UN,55.796584,-4.330551,253995,658379,NS539583,1998-06-01 00:00:00,
G46 7UP,55.79679,-4.329191,254081,658399,NS540583,1999-12-01 00:00:00,
G46 7UR,55.795727,-4.330707,253982,658284,NS539582,1998-06-01 00:00:00,
G46 7US,55.797171,-4.330411,254006,658444,NS540584,1999-12-01 00:00:00,
G46 7UT,55.7964,-4.331258,253950,658360,NS539583,1998-12-01 00:00:00,
G46 7UU,55.794786,-4.332023,253896,658182,NS538581,2005-09-01 00:00:00,
G46 7UW,55.795187,-4.332685,253856,658228,NS538582,2005-11-01 00:00:00,
G46 7UX,55.795688,-4.332763,253853,658284,NS538582,2005-08-01 00:00:00,
G46 7UZ,55.79713,-4.327824,254168,658434,NS541584,1980-01-01 00:00:00,
G46 8AA,55.803621,-4.333413,253842,659168,NS538591,1980-01-01 00:00:00,
G46 8AB,55.80449,-4.334024,253807,659266,NS538592,1980-01-01 00:00:00,
G46 8AD,55.804031,-4.332672,253890,659212,NS538592,1980-01-01 00:00:00,
G46 8AE,55.803186,-4.331712,253947,659116,NS539591,1980-01-01 00:00:00,
G46 8AF,55.804149,-4.331195,253983,659222,NS539592,1980-01-01 00:00:00,
G46 8AG,55.804177,-4.332074,253928,659227,NS539592,1980-01-01 00:00:00,
G46 8AH,55.805963,-4.334112,253807,659430,NS538594,1980-01-01 00:00:00,
G46 8AJ,55.801895,-4.326321,254280,658961,NS542589,2007-03-01 00:00:00,
G46 8AL,55.806256,-4.333842,253825,659462,NS538594,1980-01-01 00:00:00,
G46 8AN,55.805593,-4.330882,254008,659382,NS540593,1980-01-01 00:00:00,
G46 8AP,55.805159,-4.330074,254057,659332,NS540593,1980-01-01 00:00:00,
G46 8AQ,55.804865,-4.33277,253887,659305,NS538593,1980-01-01 00:00:00,
G46 8AR,55.805728,-4.329454,254098,659394,NS540593,1980-01-01 00:00:00,
G46 8AS,55.806386,-4.330307,254047,659469,NS540594,1980-01-01 00:00:00,
G46 8AT,55.806718,-4.329817,254079,659505,NS540595,1980-01-01 00:00:00,1999-06-01 00:00:00
G46 8AU,55.803488,-4.329065,254114,659144,NS541591,2008-08-01 00:00:00,
G46 8AW,55.805942,-4.330472,254035,659420,NS540594,1980-01-01 00:00:00,1999-06-01 00:00:00
G46 8AX,55.799285,-4.327936,254169,658674,NS541586,1980-01-01 00:00:00,
G46 8AY,55.799714,-4.328058,254163,658722,NS541587,1980-01-01 00:00:00,
G46 8BB,55.804793,-4.331808,253947,659295,NS539592,1980-01-01 00:00:00,
G46 8BD,55.805182,-4.331193,253987,659337,NS539593,1980-01-01 00:00:00,
G46 8BE,55.804682,-4.331035,253995,659281,NS539592,1980-01-01 00:00:00,
G46 8BG,55.804616,-4.329292,254104,659270,NS541592,1980-01-01 00:00:00,
G46 8BH,55.805894,-4.328762,254142,659411,NS541594,1980-01-01 00:00:00,
G46 8BJ,55.806714,-4.329098,254124,659503,NS541595,1998-01-01 00:00:00,1998-07-01 00:00:00
G46 8BL,55.80731,-4.328926,254137,659569,NS541595,1980-01-01 00:00:00,
G46 8BN,55.806638,-4.328391,254168,659493,NS541594,1980-01-01 00:00:00,
G46 8BQ,55.804967,-4.328324,254166,659307,NS541593,1980-01-01 00:00:00,
G46 8BS,55.807353,-4.328115,254188,659572,NS541595,1980-01-01 00:00:00,2007-04-01 00:00:00
G46 8BT,55.806037,-4.326903,254259,659423,NS542594,1980-01-01 00:00:00,2010-02-01 00:00:00
G46 8BU,55.808083,-4.327999,254198,659653,NS541596,1980-01-01 00:00:00,
G46 8BW,55.806472,-4.327631,254215,659473,NS542594,1980-01-01 00:00:00,
G46 8BY,55.807142,-4.327863,254203,659548,NS542595,2012-03-01 00:00:00,
G46 8BZ,55.803166,-4.334695,253760,659120,NS537591,1983-03-01 00:00:00,1994-05-01 00:00:00
G46 8DB,55.804189,-4.325277,254354,659214,NS543592,2001-12-01 00:00:00,
G46 8DD,55.805336,-4.332096,253931,659356,NS539593,1980-01-01 00:00:00,
G46 8DE,55.805933,-4.332371,253916,659423,NS539594,1980-01-01 00:00:00,
G46 8DF,55.806129,-4.331537,253969,659443,NS539594,1980-01-01 00:00:00,
G46 8DG,55.80596,-4.331399,253977,659424,NS539594,1980-01-01 00:00:00,
G46 8DH,55.806664,-4.330771,254019,659501,NS540595,1980-01-01 00:00:00,
G46 8DJ,55.808148,-4.330748,254026,659666,NS540596,1980-01-01 00:00:00,
G46 8DL,55.808914,-4.331097,254007,659752,NS540597,1980-01-01 00:00:00,
G46 8DN,55.808849,-4.330279,254058,659743,NS540597,1980-01-01 00:00:00,
G46 8DP,55.809348,-4.32999,254078,659798,NS540597,1980-01-01 00:00:00,
G46 8DQ,55.80774,-4.33283,253894,659625,NS538596,2009-08-01 00:00:00,
G46 8DR,55.809957,-4.331079,254012,659868,NS540598,1980-01-01 00:00:00,
G46 8DS,55.80946,-4.32931,254121,659809,NS541598,1980-01-01 00:00:00,
G46 8DT,55.808807,-4.328681,254158,659735,NS541597,1980-01-01 00:00:00,
G46 8DU,55.808359,-4.328143,254190,659684,NS541596,1980-01-01 00:00:00,
G46 8DW,55.808526,-4.330691,254031,659708,NS540597,1980-01-01 00:00:00,2011-11-01 00:00:00
G46 8DX,55.807741,-4.328952,254137,659617,NS541596,1980-01-01 00:00:00,
G46 8DY,55.807944,-4.32965,254094,659641,NS540596,1980-01-01 00:00:00,
G46 8HL,55.802756,-4.323564,254456,659051,NS544590,2004-03-01 00:00:00,
G46 8HU,55.799967,-4.327068,254226,658748,NS542587,1980-01-01 00:00:00,
G46 8HY,55.80339,-4.327144,254234,659129,NS542591,2000-06-01 00:00:00,2003-03-01 00:00:00
G46 8HZ,55.802183,-4.324902,254370,658990,NS543589,1980-01-01 00:00:00,2005-07-01 00:00:00
G46 8JB,55.803569,-4.323373,254471,659141,NS544591,1998-01-01 00:00:00,1998-07-01 00:00:00
G46 8JF,55.802672,-4.330373,254029,659056,NS540590,1980-01-01 00:00:00,
G46 8JH,55.803178,-4.325983,254306,659103,NS543591,1984-10-01 00:00:00,
G46 8JL,55.802481,-4.33001,254051,659034,NS540590,1980-01-01 00:00:00,
G46 8JQ,55.802658,-4.32734,254219,659048,NS542590,1980-01-01 00:00:00,
G46 8JR,55.804189,-4.325277,254354,659214,NS543592,1980-01-01 00:00:00,
G46 8JT,55.801693,-4.325591,254325,658937,NS543589,1999-12-01 00:00:00,
G46 8JW,55.802123,-4.328042,254173,658990,NS541589,1980-01-01 00:00:00,
G46 8JZ,55.803178,-4.325983,254306,659103,NS543591,1980-01-01 00:00:00,2015-04-01 00:00:00
G46 8NQ,55.799117,-4.329251,254086,658658,NS540586,1980-01-01 00:00:00,
G46 8PU,55.800582,-4.324009,254420,658810,NS544588,1980-01-01 00:00:00,1994-05-01 00:00:00
G46 8PX,55.800345,-4.32417,254409,658784,NS544587,1980-01-01 00:00:00,
G46 8PY,55.799794,-4.325286,254337,658725,NS543587,1980-01-01 00:00:00,
G46 8PZ,55.800528,-4.327309,254213,658811,NS542588,1980-01-01 00:00:00,
G46 8QA,55.800828,-4.329034,254106,658848,NS541588,1980-01-01 00:00:00,
G46 8QB,55.800966,-4.329345,254087,658864,NS540588,1980-01-01 00:00:00,
G46 8QD,55.801295,-4.328136,254164,658898,NS541588,1980-01-01 00:00:00,
G46 8QE,55.801455,-4.328704,254129,658917,NS541589,1980-01-01 00:00:00,
G46 8QF,55.801067,-4.326383,254273,658869,NS542588,1980-01-01 00:00:00,
G46 8QG,55.801926,-4.327073,254233,658966,NS542589,1980-01-01 00:00:00,
G46 8QH,55.801744,-4.329583,254075,658951,NS540589,2004-07-01 00:00:00,
G46 8QJ,55.804236,-4.325663,254330,659220,NS543592,1979-08-01 00:00:00,1992-07-01 00:00:00
G46 8QL,55.800587,-4.329929,254049,658823,NS540588,1980-01-01 00:00:00,
G46 8QQ,55.801299,-4.323637,254446,658889,NS544588,1980-01-01 00:00:00,
G46 8QS,55.801396,-4.323738,254440,658900,NS544589,1973-08-01 00:00:00,1976-12-01 00:00:00
G46 8SA,55.812046,-4.329912,254093,660098,NS540600,1980-01-01 00:00:00,2005-02-01 00:00:00
G46 8SB,55.812018,-4.329032,254148,660093,NS541600,1980-01-01 00:00:00,2005-02-01 00:00:00
G46 8SD,55.811622,-4.330014,254085,660051,NS540600,1980-01-01 00:00:00,2005-02-01 00:00:00
G46 8SE,55.811564,-4.32926,254132,660043,NS541600,1980-01-01 00:00:00,
G46 8SF,55.811275,-4.329849,254094,660012,NS540600,1980-01-01 00:00:00,
G46 8SG,55.810518,-4.329469,254115,659927,NS541599,1980-01-01 00:00:00,
G46 8SQ,55.810326,-4.330128,254073,659907,NS540599,2009-07-01 00:00:00,
G46 8TA,55.801845,-4.333259,253845,658970,NS538589,1980-01-01 00:00:00,
G46 8TB,55.802006,-4.332822,253873,658987,NS538589,1980-01-01 00:00:00,
G46 8TG,55.802225,-4.332612,253887,659011,NS538590,1980-01-01 00:00:00,
G46 8TH,55.800819,-4.331889,253927,658853,NS539588,1980-01-01 00:00:00,
G46 8TJ,55.800949,-4.334051,253792,658872,NS537588,1980-01-01 00:00:00,
G46 8TQ,55.800576,-4.332401,253894,658827,NS538588,1980-01-01 00:00:00,
G46 8TU,55.802018,-4.327413,254212,658977,NS542589,1985-01-01 00:00:00,
G46 8TW,55.801845,-4.333259,253845,658970,NS538589,1979-08-01 00:00:00,1992-07-01 00:00:00
G46 8TZ,55.804236,-4.325663,254330,659220,NS543592,1992-07-01 00:00:00,1994-12-01 00:00:00
G46 8UA,55.797797,-4.328677,254117,658510,NS541585,1980-01-01 00:00:00,
G46 8UB,55.797994,-4.328242,254145,658531,NS541585,1980-01-01 00:00:00,
G46 8UE,55.798237,-4.332485,253880,658567,NS538585,1980-12-01 00:00:00,
G46 8UF,55.796892,-4.332341,253884,658417,NS538584,1980-12-01 00:00:00,
G46 8UG,55.798871,-4.325582,254315,658623,NS543586,1980-01-01 00:00:00,
G46 8UL,55.797314,-4.329063,254091,658457,NS540584,1980-01-01 00:00:00,
G46 8UN,55.799341,-4.332567,253879,658690,NS538586,1980-12-01 00:00:00,
G46 8UR,55.797746,-4.332312,253889,658512,NS538585,1980-12-01 00:00:00,
G46 8UT,55.799141,-4.330337,254018,658663,NS540586,1980-01-01 00:00:00,
G46 8UW,55.798713,-4.328253,254147,658611,NS541586,1980-01-01 00:00:00,
G46 8UY,55.798532,-4.333061,253845,658601,NS538586,1980-12-01 00:00:00,
G51 1AA,55.853378,-4.299966,256122,664634,NS561646,1980-01-01 00:00:00,
G51 1AB,55.853435,-4.29834,256224,664637,NS562646,1980-01-01 00:00:00,
G51 1AD,55.853242,-4.29761,256269,664614,NS562646,1980-01-01 00:00:00,
G51 1AE,55.853005,-4.297308,256287,664587,NS562645,1980-01-01 00:00:00,
G51 1AF,55.852662,-4.297416,256279,664549,NS562645,1980-01-01 00:00:00,
G51 1AG,55.852519,-4.297854,256251,664534,NS562645,1980-01-01 00:00:00,
G51 1AH,55.852378,-4.297207,256291,664517,NS562645,1980-01-01 00:00:00,
G51 1AJ,55.853198,-4.297112,256300,664608,NS563646,1980-01-01 00:00:00,
G51 1AQ,55.852214,-4.297309,256284,664499,NS562644,1980-01-01 00:00:00,
G51 1AU,55.851883,-4.297258,256286,664462,NS562644,1980-01-01 00:00:00,
G51 1AX,55.851755,-4.298305,256220,664450,NS562644,1973-08-01 00:00:00,1982-08-01 00:00:00
G51 1BB,55.851671,-4.29798,256240,664440,NS562644,1992-07-01 00:00:00,1994-12-01 00:00:00
G51 1BE,55.851787,-4.29754,256268,664452,NS562644,1980-01-01 00:00:00,
G51 1ES,55.852809,-4.299645,256140,664570,NS561645,1973-08-01 00:00:00,1980-02-01 00:00:00
G51 1GP,55.854389,-4.348712,253075,664849,NS530648,2013-04-01 00:00:00,2013-12-01 00:00:00
G51 1JX,55.856306,-4.301002,256068,664962,NS560649,1993-05-01 00:00:00,2007-01-01 00:00:00
G51 1LH,55.856306,-4.301002,256068,664962,NS560649,2012-02-01 00:00:00,2012-07-01 00:00:00
G51 1LT,55.851468,-4.299246,256160,664420,NS561644,1973-08-01 00:00:00,1994-12-01 00:00:00
G51 1PJ,55.856306,-4.301002,256068,664962,NS560649,1996-12-01 00:00:00,2007-05-01 00:00:00
G51 1PU,55.856306,-4.301002,256068,664962,NS560649,1995-12-01 00:00:00,2005-09-01 00:00:00
G51 1PX,55.851478,-4.299215,256162,664421,NS561644,1980-01-01 00:00:00,
G51 1PY,55.851248,-4.300943,256053,664399,NS560643,1980-01-01 00:00:00,
G51 1RB,55.8502,-4.310818,255431,664303,NS554643,1980-01-01 00:00:00,2009-01-01 00:00:00
G51 1RF,55.850438,-4.308196,255596,664324,NS555643,1980-01-01 00:00:00,
G51 1RH,55.856306,-4.301002,256068,664962,NS560649,1996-06-01 00:00:00,2005-09-01 00:00:00
G51 1RJ,55.850606,-4.306401,255709,664339,NS557643,1980-01-01 00:00:00,
G51 1RN,55.850813,-4.304975,255799,664359,NS557643,1980-01-01 00:00:00,
G51 1SB,55.852691,-4.300197,256105,664558,NS561645,1980-01-01 00:00:00,
G51 1SD,55.8518,-4.300704,256070,664460,NS560644,1973-08-01 00:00:00,1980-07-01 00:00:00
G51 1SE,55.852981,-4.299575,256145,664589,NS561645,1980-01-01 00:00:00,
G51 1SF,55.853344,-4.298878,256190,664628,NS561646,1980-01-01 00:00:00,
G51 1SG,55.853141,-4.298674,256202,664605,NS562646,1980-01-01 00:00:00,
G51 1SH,55.853203,-4.298262,256228,664611,NS562646,1980-01-01 00:00:00,
G51 1SJ,55.852766,-4.299035,256178,664564,NS561645,1980-01-01 00:00:00,
G51 1SL,55.852005,-4.299342,256156,664480,NS561644,1980-01-01 00:00:00,
G51 1SN,55.852211,-4.298907,256184,664502,NS561645,1980-01-01 00:00:00,
G51 1SP,55.852579,-4.298449,256214,664542,NS562645,1980-01-01 00:00:00,
G51 1SQ,55.85281,-4.298607,256205,664568,NS562645,1980-01-01 00:00:00,
G51 1SR,55.851893,-4.298648,256199,664466,NS561644,1980-01-01 00:00:00,
G51 1SW,55.852535,-4.298894,256186,664538,NS561645,1980-01-01 00:00:00,
G51 1WA,55.856306,-4.301002,256068,664962,NS560649,2000-06-01 00:00:00,2008-10-01 00:00:00
G51 1WB,55.856306,-4.301002,256068,664962,NS560649,2000-06-01 00:00:00,2005-09-01 00:00:00
G51 1WE,55.856306,-4.301002,256068,664962,NS560649,2001-06-01 00:00:00,2008-10-01 00:00:00
G51 1WF,55.856306,-4.301002,256068,664962,NS560649,2001-12-01 00:00:00,2002-09-01 00:00:00
G51 1WH,55.856306,-4.301002,256068,664962,NS560649,2002-06-01 00:00:00,2003-01-01 00:00:00
G51 1YA,55.856306,-4.301002,256068,664962,NS560649,1996-06-01 00:00:00,2007-05-01 00:00:00
G51 1YD,55.856306,-4.301002,256068,664962,NS560649,2003-03-01 00:00:00,2008-10-01 00:00:00
G51 1YE,55.856306,-4.301002,256068,664962,NS560649,2003-11-01 00:00:00,2005-09-01 00:00:00
G51 1YF,55.856306,-4.301002,256068,664962,NS560649,2004-01-01 00:00:00,2008-03-01 00:00:00
G51 1YG,55.856306,-4.301002,256068,664962,NS560649,2004-03-01 00:00:00,2009-03-01 00:00:00
G51 1YL,55.856306,-4.301002,256068,664962,NS560649,1998-12-01 00:00:00,
G51 1YN,55.856306,-4.301002,256068,664962,NS560649,2004-06-01 00:00:00,2005-07-01 00:00:00
G51 1YP,55.856306,-4.301002,256068,664962,NS560649,1998-12-01 00:00:00,1999-06-01 00:00:00
G51 1YQ,55.856306,-4.301002,256068,664962,NS560649,1998-12-01 00:00:00,1999-12-01 00:00:00
G51 1YS,55.856306,-4.301002,256068,664962,NS560649,1999-06-01 00:00:00,2005-09-01 00:00:00
G51 1YU,55.856306,-4.301002,256068,664962,NS560649,2002-06-01 00:00:00,
