Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
GU12 6BL,51.251322,-0.702125,490676,151039,SU906510,2005-01-01 00:00:00,
GU12 6DD,51.253955,-0.705161,490459,151328,SU904513,1980-01-01 00:00:00,
GU12 6DE,51.252422,-0.704802,490487,151158,SU904511,1980-01-01 00:00:00,
GU12 6DF,51.25282,-0.704189,490529,151203,SU905512,1980-01-01 00:00:00,
GU12 6DG,51.253795,-0.703761,490557,151312,SU905513,1980-01-01 00:00:00,
GU12 6DH,51.253696,-0.70458,490500,151300,SU905513,1980-01-01 00:00:00,1984-12-01 00:00:00
GU12 6DJ,51.254261,-0.702773,490625,151365,SU906513,1980-01-01 00:00:00,
GU12 6DL,51.255175,-0.704123,490529,151465,SU905514,1980-01-01 00:00:00,
GU12 6DN,51.254641,-0.70464,490494,151405,SU904514,1980-01-01 00:00:00,
GU12 6DQ,51.25397,-0.70334,490586,151332,SU905513,1980-01-01 00:00:00,
GU12 6DT,51.253179,-0.702474,490648,151245,SU906512,1980-01-01 00:00:00,
GU12 6DU,51.23964,-0.693142,491326,149751,SU913497,2008-02-01 00:00:00,
GU12 6DW,51.25511,-0.703151,490597,151459,SU905514,1980-01-01 00:00:00,
GU12 6DX,51.254325,-0.701281,490729,151374,SU907513,1980-01-01 00:00:00,
GU12 6DY,51.255112,-0.699253,490869,151464,SU908514,1980-01-01 00:00:00,
GU12 6DZ,51.251922,-0.698598,490921,151110,SU909511,1980-01-01 00:00:00,
GU12 6EA,51.25075,-0.698358,490940,150980,SU909509,1980-01-01 00:00:00,
GU12 6EB,51.251419,-0.698726,490913,151054,SU909510,1980-01-01 00:00:00,
GU12 6ED,51.248505,-0.694625,491205,150735,SU912507,1980-01-01 00:00:00,
GU12 6EE,51.247857,-0.697824,490983,150659,SU909506,1980-01-01 00:00:00,
GU12 6EF,51.243469,-0.697045,491046,150172,SU910501,1980-01-01 00:00:00,
GU12 6EG,51.241444,-0.696071,491118,149948,SU911499,1980-01-01 00:00:00,
GU12 6EH,51.238526,-0.690825,491490,149630,SU914496,1980-01-01 00:00:00,
GU12 6EJ,51.252382,-0.700419,490793,151159,SU907511,1986-04-01 00:00:00,
GU12 6EQ,51.240828,-0.696404,491096,149879,SU910498,1980-01-01 00:00:00,
GU16 6RL,51.299948,-0.695218,491062,156455,SU910564,1980-01-01 00:00:00,2002-04-01 00:00:00
GU16 6RP,51.302112,-0.691742,491300,156700,SU913567,1980-01-01 00:00:00,1986-12-01 00:00:00
GU16 6RR,51.300927,-0.694286,491125,156565,SU911565,1980-01-01 00:00:00,
GU18 5HH,51.317753,-0.555834,500740,158617,TQ007586,2000-12-01 00:00:00,2011-05-01 00:00:00
GU18 5HQ,51.317753,-0.555834,500740,158617,TQ007586,2000-06-01 00:00:00,
GU18 5HY,51.317753,-0.555834,500740,158617,TQ007586,2008-03-01 00:00:00,2010-02-01 00:00:00
GU18 5JW,51.317753,-0.555834,500740,158617,TQ007586,1997-06-01 00:00:00,2010-05-01 00:00:00
GU18 5LQ,51.317753,-0.555834,500740,158617,TQ007586,1999-12-01 00:00:00,
GU18 5WB,51.317753,-0.555834,500740,158617,TQ007586,2002-06-01 00:00:00,2010-03-01 00:00:00
GU18 5WD,51.317753,-0.555834,500740,158617,TQ007586,2006-10-01 00:00:00,2011-09-01 00:00:00
GU18 5WE,51.317753,-0.555834,500740,158617,TQ007586,2002-07-01 00:00:00,
GU18 5WQ,51.317753,-0.555834,500740,158617,TQ007586,2004-02-01 00:00:00,
