Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
NP1 5DU,51.682542,-3.128162,322100,198800,ST221988,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5DW,51.682542,-3.128162,322100,198800,ST221988,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5DX,51.682542,-3.128162,322100,198800,ST221988,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5DY,51.682542,-3.128162,322100,198800,ST221988,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5DZ,51.681629,-3.129586,322000,198700,ST220987,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5EA,51.681615,-3.131032,321900,198700,ST219987,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5EB,51.681601,-3.132478,321800,198700,ST218987,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5ED,51.681601,-3.132478,321800,198700,ST218987,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5EE,51.682458,-3.136839,321500,198800,ST215988,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5EF,51.681573,-3.13537,321600,198700,ST216987,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5EH,51.682444,-3.138285,321400,198800,ST214988,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5EJ,51.684242,-3.13833,321400,199000,ST214990,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5EL,51.683343,-3.138308,321400,198900,ST214989,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5EX,51.682458,-3.136839,321500,198800,ST215988,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5HJ,51.684256,-3.136884,321500,199000,ST215990,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5HL,51.68427,-3.135438,321600,199000,ST216990,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5HN,51.686082,-3.134037,321700,199200,ST217992,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5HP,51.686082,-3.134037,321700,199200,ST217992,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5HQ,51.683371,-3.135415,321600,198900,ST216989,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5HR,51.682486,-3.133947,321700,198800,ST217988,1980-01-01 00:00:00,1999-06-01 00:00:00
NP1 5HS,51.6825,-3.132501,321800,198800,ST218988,1980-01-01 00:00:00,1999-06-01 00:00:00
