Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
CF1 1AD,51.477912,-3.180704,318100,176100,ST181761,1980-01-01 00:00:00,1990-12-01 00:00:00
CF1 1DA,51.479695,-3.182191,318000,176300,ST180763,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1DB,51.477912,-3.180704,318100,176100,ST181761,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1DD,51.478811,-3.180728,318100,176200,ST181762,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1DE,51.479695,-3.182191,318000,176300,ST180763,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1DF,51.479695,-3.182191,318000,176300,ST180763,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1DG,51.479695,-3.182191,318000,176300,ST180763,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1DH,51.479681,-3.18363,317900,176300,ST179763,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1DJ,51.479681,-3.18363,317900,176300,ST179763,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1DL,51.479681,-3.18363,317900,176300,ST179763,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1DN,51.479681,-3.18363,317900,176300,ST179763,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1DP,51.47971,-3.180751,318100,176300,ST181763,1980-01-01 00:00:00,1981-12-01 00:00:00
CF1 1DU,51.479724,-3.179311,318200,176300,ST182763,1986-07-01 00:00:00,1996-06-01 00:00:00
CF1 1DW,51.477028,-3.179242,318200,176000,ST182760,1984-10-01 00:00:00,1999-06-01 00:00:00
CF1 1DX,51.478826,-3.179288,318200,176200,ST182762,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1DY,51.47971,-3.180751,318100,176300,ST181763,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1DZ,51.47971,-3.180751,318100,176300,ST181763,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1EA,51.479695,-3.182191,318000,176300,ST180763,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1EB,51.478811,-3.180728,318100,176200,ST181762,1980-01-01 00:00:00,1999-06-01 00:00:00
CF1 1ED,51.478826,-3.179288,318200,176200,ST182762,1981-06-01 00:00:00,1999-06-01 00:00:00
