Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
G1 1BA,55.860893,-4.241474,259810,665350,NS598653,1973-08-01 00:00:00,1992-07-01 00:00:00
G1 1BL,55.858361,-4.242798,259718,665071,NS597650,1985-09-01 00:00:00,
G1 1BN,55.858361,-4.242798,259718,665071,NS597650,1996-06-01 00:00:00,1996-12-01 00:00:00
G1 1BP,55.85835,-4.242925,259710,665070,NS597650,1992-07-01 00:00:00,1994-12-01 00:00:00
G1 1BQ,55.859106,-4.249265,259316,665167,NS593651,2008-03-01 00:00:00,
G1 1BX,55.861516,-4.246703,259485,665430,NS594654,1998-06-01 00:00:00,2014-08-01 00:00:00
G1 1BZ,55.860806,-4.247222,259450,665352,NS594653,1990-12-01 00:00:00,2001-07-01 00:00:00
G1 1DA,55.859767,-4.250949,259213,665244,NS592652,1980-01-01 00:00:00,
G1 1DB,55.860287,-4.249077,259332,665298,NS593652,1994-10-01 00:00:00,1996-06-01 00:00:00
G1 1DD,55.860806,-4.247222,259450,665352,NS594653,1982-06-01 00:00:00,2004-05-01 00:00:00
G1 1DE,55.868641,-4.241904,259811,666213,NS598662,2002-01-01 00:00:00,2002-03-01 00:00:00
G1 1DF,55.868641,-4.241904,259811,666213,NS598662,1996-06-01 00:00:00,2001-08-01 00:00:00
G1 1DG,55.860398,-4.249867,259283,665312,NS592653,2002-10-01 00:00:00,
G1 1DH,55.868641,-4.241904,259811,666213,NS598662,1996-06-01 00:00:00,2004-01-01 00:00:00
G1 1DJ,55.859394,-4.246293,259503,665193,NS595651,1987-03-01 00:00:00,
G1 1DL,55.859748,-4.250037,259270,665240,NS592652,1995-12-01 00:00:00,1995-12-01 00:00:00
G1 1DN,55.86002,-4.248423,259372,665267,NS593652,1980-01-01 00:00:00,
G1 1DP,55.858973,-4.24571,259538,665145,NS595651,1996-06-01 00:00:00,2000-07-01 00:00:00
G1 1DQ,55.859605,-4.250444,259244,665225,NS592652,1980-01-01 00:00:00,
G1 1DR,55.860209,-4.250847,259221,665293,NS592652,1980-01-01 00:00:00,2013-09-01 00:00:00
G1 1DS,55.858832,-4.250943,259210,665140,NS592651,1992-02-01 00:00:00,1994-12-01 00:00:00
G1 1DT,55.859199,-4.250533,259237,665180,NS592651,1980-01-01 00:00:00,
G1 1DU,55.85941,-4.249346,259312,665201,NS593652,1998-06-01 00:00:00,1998-07-01 00:00:00
G1 1DW,55.859509,-4.247354,259437,665208,NS594652,2005-06-01 00:00:00,
G1 1DX,55.859397,-4.245638,259544,665192,NS595651,1992-05-01 00:00:00,
G1 1DY,55.868641,-4.241904,259811,666213,NS598662,2008-05-01 00:00:00,2009-08-01 00:00:00
G1 1DZ,55.859556,-4.249706,259290,665218,NS592652,1998-01-01 00:00:00,1998-07-01 00:00:00
G1 1EA,55.858011,-4.251614,259165,665050,NS591650,1980-01-01 00:00:00,
G1 1EB,55.85944,-4.251122,259201,665208,NS592652,1980-01-01 00:00:00,
G1 1ED,55.858011,-4.251614,259165,665050,NS591650,1973-08-01 00:00:00,1992-07-01 00:00:00
G1 1EG,55.859951,-4.24877,259350,665260,NS593652,1973-08-01 00:00:00,1992-07-01 00:00:00
G1 1EH,55.868641,-4.241904,259811,666213,NS598662,1990-12-01 00:00:00,2004-01-01 00:00:00
G1 1EJ,55.859811,-4.246573,259487,665240,NS594652,1980-01-01 00:00:00,
G1 1EN,55.858011,-4.251614,259165,665050,NS591650,1973-08-01 00:00:00,1992-07-01 00:00:00
G1 1EP,55.859006,-4.251272,259190,665160,NS591651,1973-08-01 00:00:00,1976-04-01 00:00:00
G1 1EQ,55.859096,-4.251278,259190,665170,NS591651,1987-06-01 00:00:00,1992-07-01 00:00:00
G1 1ER,55.857446,-4.248146,259380,664980,NS593649,1994-10-01 00:00:00,1995-12-01 00:00:00
G1 1ES,55.859566,-4.245232,259570,665210,NS595652,1980-01-01 00:00:00,1994-05-01 00:00:00
G1 1ET,55.859957,-4.245447,259558,665254,NS595652,1980-01-01 00:00:00,2013-02-01 00:00:00
G1 1EU,55.858011,-4.251614,259165,665050,NS591650,1973-08-01 00:00:00,1992-07-01 00:00:00
G1 1EW,55.8598,-4.247164,259450,665240,NS594652,1985-12-01 00:00:00,1994-12-01 00:00:00
G1 1EX,55.859524,-4.243584,259673,665202,NS596652,1980-01-01 00:00:00,
G1 1EY,55.858022,-4.246102,259510,665040,NS595650,1987-09-01 00:00:00,1992-07-01 00:00:00
G1 1EZ,55.859444,-4.242525,259739,665191,NS597651,1980-01-01 00:00:00,
G1 1GA,55.860398,-4.249867,259283,665312,NS592653,2008-06-01 00:00:00,
G1 1GW,55.860806,-4.247222,259450,665352,NS594653,2005-08-01 00:00:00,
G1 1GX,55.860136,-4.246496,259493,665276,NS594652,1999-06-01 00:00:00,
G1 1GY,55.860136,-4.246496,259493,665276,NS594652,1999-06-01 00:00:00,
G1 1GZ,55.860136,-4.246496,259493,665276,NS594652,1999-06-01 00:00:00,
G1 1HA,55.859007,-4.24234,259749,665142,NS597651,1980-01-01 00:00:00,
G1 1HB,55.858973,-4.24571,259538,665145,NS595651,2001-01-01 00:00:00,2001-02-01 00:00:00
G1 1HD,55.858852,-4.248371,259371,665137,NS593651,1985-08-01 00:00:00,
G1 1HE,55.859199,-4.24315,259699,665165,NS596651,1989-04-01 00:00:00,
G1 1HF,55.858744,-4.243475,259677,665115,NS596651,1989-04-01 00:00:00,
G1 1HG,55.859007,-4.24234,259749,665142,NS597651,1994-10-01 00:00:00,1996-12-01 00:00:00
G1 1HH,55.859155,-4.243131,259700,665160,NS597651,1992-02-01 00:00:00,1995-02-01 00:00:00
G1 1HJ,55.860243,-4.249011,259336,665293,NS593652,1980-01-01 00:00:00,
G1 1HL,55.86032,-4.248248,259384,665300,NS593653,1980-01-01 00:00:00,
G1 1HN,55.86033,-4.247674,259420,665300,NS594653,1973-08-01 00:00:00,1994-12-01 00:00:00
G1 1HP,55.860232,-4.248115,259392,665290,NS593652,1980-01-01 00:00:00,
G1 1HQ,55.868641,-4.241904,259811,666213,NS598662,1993-05-01 00:00:00,2002-11-01 00:00:00
G1 1HR,55.860304,-4.24911,259330,665300,NS593653,1973-08-01 00:00:00,1977-07-01 00:00:00
G1 1HS,55.868641,-4.241904,259811,666213,NS598662,1995-12-01 00:00:00,2004-01-01 00:00:00
G1 1HT,55.860304,-4.24911,259330,665300,NS593653,1980-01-01 00:00:00,1996-12-01 00:00:00
G1 1HU,55.858973,-4.24571,259538,665145,NS595651,1992-07-01 00:00:00,1999-06-01 00:00:00
G1 1HW,55.860304,-4.24911,259330,665300,NS593653,1992-07-01 00:00:00,1994-12-01 00:00:00
G1 1HX,55.859007,-4.24234,259749,665142,NS597651,1994-02-01 00:00:00,1996-06-01 00:00:00
G1 1HY,55.860136,-4.246496,259493,665276,NS594652,1999-06-01 00:00:00,
G1 1HZ,55.859007,-4.24234,259749,665142,NS597651,1986-05-01 00:00:00,1997-06-01 00:00:00
G1 1JA,55.860892,-4.247898,259408,665363,NS594653,1992-02-01 00:00:00,2009-11-01 00:00:00
G1 1JB,55.86033,-4.247674,259420,665300,NS594653,1980-01-01 00:00:00,1996-06-01 00:00:00
G1 1JD,55.868641,-4.241904,259811,666213,NS598662,2007-06-01 00:00:00,2007-07-01 00:00:00
G1 1JE,55.868641,-4.241904,259811,666213,NS598662,1998-06-01 00:00:00,
G1 1JF,55.861726,-4.247514,259435,665455,NS594654,1980-01-01 00:00:00,
G1 1JG,55.860398,-4.249867,259283,665312,NS592653,2002-06-01 00:00:00,
G1 1JH,55.861516,-4.246703,259485,665430,NS594654,1980-01-01 00:00:00,
G1 1JJ,55.861961,-4.247448,259440,665481,NS594654,1980-01-01 00:00:00,2013-01-01 00:00:00
G1 1JL,55.860806,-4.247222,259450,665352,NS594653,2012-11-01 00:00:00,
G1 1JN,55.861902,-4.247748,259421,665475,NS594654,1997-12-01 00:00:00,
G1 1JP,55.859951,-4.24877,259350,665260,NS593652,1973-08-01 00:00:00,1992-07-01 00:00:00
G1 1JQ,55.860029,-4.247416,259435,665266,NS594652,1985-07-01 00:00:00,
G1 1JR,55.8617,-4.246474,259500,665450,NS595654,1980-01-01 00:00:00,1995-02-01 00:00:00
G1 1JT,55.860806,-4.247222,259450,665352,NS594653,2000-06-01 00:00:00,
G1 1JW,55.860139,-4.248302,259380,665280,NS593652,1973-08-01 00:00:00,1992-07-01 00:00:00
G1 1JZ,55.85742,-4.244629,259600,664970,NS596649,1997-07-01 00:00:00,1998-01-01 00:00:00
G1 1LA,55.857616,-4.246206,259502,664995,NS595649,1980-01-01 00:00:00,2005-02-01 00:00:00
