Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
EH10 7DP,55.878234,-3.18505,325957,665643,NT259656,1996-06-01 00:00:00,
EH10 7DW,55.886984,-3.202808,324863,666636,NT248666,1994-10-01 00:00:00,1996-12-01 00:00:00
EH10 7DX,55.881359,-3.203705,324796,666011,NT247660,1980-01-01 00:00:00,
EH10 7DY,55.886775,-3.197541,325192,666607,NT251666,1980-01-01 00:00:00,
EH10 7DZ,55.87917,-3.19224,325509,665755,NT255657,1980-01-01 00:00:00,
EH10 7EA,55.884552,-3.186746,325863,666348,NT258663,1980-01-01 00:00:00,
EH10 7EB,55.88596,-3.193519,325442,666512,NT254665,1980-01-01 00:00:00,
EH10 7EF,55.887301,-3.210748,324367,666680,NT243666,2000-06-01 00:00:00,
EH10 7GZ,55.878907,-3.190666,325607,665724,NT256657,2003-09-01 00:00:00,
EH16 4SL,55.911347,-3.111637,330609,669252,NT306692,1980-01-01 00:00:00,
EH16 4SN,55.912959,-3.115235,330387,669435,NT303694,1980-01-01 00:00:00,
EH17 8SA,55.89247,-3.132189,329290,667172,NT292671,1980-01-01 00:00:00,
EH17 8SB,55.8886,-3.131932,329299,666741,NT292667,1980-01-01 00:00:00,
EH18 1AA,55.882239,-3.114082,330404,666015,NT304660,1980-01-01 00:00:00,
EH18 1AB,55.88266,-3.113231,330458,666061,NT304660,1980-01-01 00:00:00,
EH18 1AD,55.882814,-3.112085,330530,666077,NT305660,1990-02-01 00:00:00,
EH18 1AE,55.881787,-3.11335,330449,665964,NT304659,1980-01-01 00:00:00,
EH18 1AF,55.880942,-3.114365,330384,665871,NT303658,1980-01-01 00:00:00,
EH18 1AG,55.883411,-3.112629,330497,666144,NT304661,1980-01-01 00:00:00,
EH18 1AH,55.884463,-3.108615,330750,666257,NT307662,1980-01-01 00:00:00,
EH18 1AJ,55.884768,-3.105618,330938,666288,NT309662,1980-01-01 00:00:00,
EH18 1AL,55.882363,-3.100258,331269,666015,NT312660,1980-01-01 00:00:00,
EH18 1AN,55.887417,-3.099809,331306,666577,NT313665,1980-01-01 00:00:00,
EH18 1AP,55.891007,-3.104244,331035,666981,NT310669,1980-01-01 00:00:00,
EH18 1AQ,55.883579,-3.11297,330476,666163,NT304661,1980-01-01 00:00:00,
EH18 1AR,55.896718,-3.101736,331202,667614,NT312676,1980-01-01 00:00:00,
EH18 1AS,55.898292,-3.10757,330840,667795,NT308677,1980-01-01 00:00:00,
EH18 1AU,55.890836,-3.117319,330217,666975,NT302669,1980-01-01 00:00:00,
EH18 1AW,55.889023,-3.109048,330731,666765,NT307667,1980-01-01 00:00:00,
EH18 1AX,55.885,-3.121739,329930,666330,NT299663,1973-08-01 00:00:00,1991-11-01 00:00:00
EH18 1AY,55.88591,-3.113564,330443,666423,NT304664,1980-01-01 00:00:00,
EH18 1AZ,55.895415,-3.099668,331329,667467,NT313674,1980-01-01 00:00:00,
EH18 1BA,55.882969,-3.097861,331420,666080,NT314660,1993-05-01 00:00:00,1995-12-01 00:00:00
EH18 1BB,55.873944,-3.122156,329884,665100,NT298651,2007-07-01 00:00:00,
EH18 1BD,55.896526,-3.097061,331494,667588,NT314675,2014-10-01 00:00:00,
EH18 1BH,55.877847,-3.116818,330225,665529,NT302655,1980-01-01 00:00:00,
EH18 1BJ,55.876669,-3.11696,330214,665398,NT302653,1980-01-01 00:00:00,
EH18 1BL,55.87583,-3.117335,330189,665305,NT301653,1980-01-01 00:00:00,
EH18 1BN,55.876144,-3.118383,330124,665341,NT301653,1980-01-01 00:00:00,
EH18 1BP,55.874538,-3.120063,330016,665164,NT300651,1980-01-01 00:00:00,
EH18 1BS,55.873416,-3.121949,329896,665041,NT298650,1980-01-01 00:00:00,
EH18 1BT,55.873132,-3.121477,329925,665009,NT299650,1980-01-01 00:00:00,
EH18 1BU,55.872782,-3.124472,329737,664973,NT297649,1980-01-01 00:00:00,
EH18 1BW,55.87432,-3.123253,329816,665143,NT298651,1980-01-01 00:00:00,
EH18 1BX,55.87232,-3.124874,329711,664922,NT297649,1980-01-01 00:00:00,
EH18 1BY,55.872428,-3.123838,329776,664933,NT297649,1980-01-01 00:00:00,
EH18 1BZ,55.871954,-3.124575,329729,664881,NT297648,1980-01-01 00:00:00,
EH18 1DA,55.871609,-3.125988,329640,664844,NT296648,1980-01-01 00:00:00,
EH18 1DB,55.87205,-3.126864,329586,664894,NT295648,1980-01-01 00:00:00,
EH18 1DD,55.872284,-3.128788,329466,664922,NT294649,1980-01-01 00:00:00,
EH18 1DE,55.871644,-3.127012,329576,664849,NT295648,1980-01-01 00:00:00,
EH18 1DF,55.871882,-3.128537,329481,664877,NT294648,1980-01-01 00:00:00,
EH18 1DG,55.871007,-3.129838,329398,664781,NT293647,1980-01-01 00:00:00,
EH18 1DH,55.870751,-3.129383,329426,664752,NT294647,1980-01-01 00:00:00,
EH18 1DJ,55.870676,-3.128726,329467,664743,NT294647,1980-01-01 00:00:00,
EH18 1DL,55.871113,-3.128051,329510,664791,NT295647,1980-01-01 00:00:00,
EH18 1DN,55.870213,-3.129208,329436,664692,NT294646,1980-01-01 00:00:00,
EH18 1DP,55.869608,-3.131459,329294,664627,NT292646,1980-01-01 00:00:00,
EH18 1DQ,55.871844,-3.129686,329409,664874,NT294648,1980-01-01 00:00:00,
EH18 1DR,55.869171,-3.1302,329372,664577,NT293645,1980-01-01 00:00:00,
EH18 1DS,55.869429,-3.130447,329357,664606,NT293646,1980-01-01 00:00:00,
EH18 1DT,55.869869,-3.129565,329413,664654,NT294646,1980-01-01 00:00:00,
EH18 1DU,55.869155,-3.129033,329445,664574,NT294645,1980-01-01 00:00:00,
EH18 1DW,55.870403,-3.130124,329379,664714,NT293647,1980-01-01 00:00:00,
EH18 1DX,55.866234,-3.135931,329008,664256,NT290642,1980-01-01 00:00:00,
EH18 1DY,55.869625,-3.134528,329102,664632,NT291646,1980-01-01 00:00:00,
EH18 1DZ,55.868049,-3.130024,329381,664452,NT293644,1980-01-01 00:00:00,
EH18 1EA,55.865223,-3.133505,329158,664141,NT291641,1980-01-01 00:00:00,
EH18 1EB,55.868364,-3.135898,329014,664493,NT290644,1980-01-01 00:00:00,
EH18 1ED,55.86412,-3.13229,329232,664017,NT292640,1980-01-01 00:00:00,
EH18 1EE,55.860594,-3.135591,329019,663628,NT290636,1980-01-01 00:00:00,
EH18 1EF,55.860463,-3.13613,328985,663614,NT289636,1980-01-01 00:00:00,2005-10-01 00:00:00
EH18 1EG,55.860984,-3.141977,328620,663678,NT286636,1980-01-01 00:00:00,
EH18 1EH,55.856325,-3.149205,328159,663167,NT281631,1980-01-01 00:00:00,
EH18 1EJ,55.853249,-3.152469,327949,662828,NT279628,1980-01-01 00:00:00,
EH18 1EL,55.87059,-3.127317,329555,664732,NT295647,1980-01-01 00:00:00,
EH18 1EN,55.857739,-3.135348,329029,663310,NT290633,1980-01-01 00:00:00,2009-06-01 00:00:00
