Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
DE7 2FS,52.84196,-1.266193,449524,327413,SK495274,1980-01-01 00:00:00,1992-12-01 00:00:00
DE7 2GE,52.835459,-1.258672,450038,326695,SK500266,1980-01-01 00:00:00,1992-12-01 00:00:00
DE74 2FS,52.841576,-1.266615,449496,327370,SK494273,1992-08-01 00:00:00,
DE74 2GE,52.836843,-1.258634,450039,326849,SK500268,1992-08-01 00:00:00,
LE12 5EE,52.809015,-1.219927,452680,323781,SK526237,1980-01-01 00:00:00,
LE12 5EF,52.808613,-1.21354,453111,323741,SK531237,1980-01-01 00:00:00,2002-10-01 00:00:00
LE12 5EG,52.817751,-1.182318,455204,324781,SK552247,1980-01-01 00:00:00,
LE12 5EH,52.813256,-1.23767,451479,324240,SK514242,1980-01-01 00:00:00,
LE12 5EJ,52.818417,-1.195572,454310,324845,SK543248,1980-01-01 00:00:00,
LE12 5EL,52.819856,-1.219866,452671,324987,SK526249,1980-01-01 00:00:00,
LE12 5EN,52.816776,-1.204223,453729,324656,SK537246,1980-01-01 00:00:00,
LE12 5EP,52.823037,-1.203411,453776,325353,SK537253,1980-01-01 00:00:00,
LE12 5EQ,52.805808,-1.249564,450686,323403,SK506234,1980-01-01 00:00:00,
LE12 5ER,52.799239,-1.21933,452732,322694,SK527226,1980-01-01 00:00:00,
LE12 5ES,52.804795,-1.236023,451600,323300,SK516233,1981-06-01 00:00:00,1992-12-01 00:00:00
LE12 5EU,52.806678,-1.247858,450800,323501,SK508235,2000-12-01 00:00:00,
LE12 5EW,52.812217,-1.238207,451444,324124,SK514241,1980-01-01 00:00:00,
LE12 5GB,52.834405,-1.258304,450064,326578,SK500265,1993-01-01 00:00:00,
LE12 5GE,52.834405,-1.258304,450064,326578,SK500265,1993-01-01 00:00:00,
LE12 5HA,52.807323,-1.234851,451676,323582,SK516235,1980-01-01 00:00:00,
LE12 5HB,52.803528,-1.234695,451691,323160,SK516231,1980-01-01 00:00:00,
LE12 5HD,52.806759,-1.238036,451462,323517,SK514235,1980-01-01 00:00:00,
