Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
G21 1UZ,55.896927,-4.231875,260540,669340,NS605693,1973-08-01 00:00:00,1991-07-01 00:00:00
G21 1XA,55.896759,-4.231226,260580,669320,NS605693,1973-08-01 00:00:00,1991-07-01 00:00:00
G21 3PE,55.897834,-4.198976,262600,669375,NS626693,2000-12-01 00:00:00,
G23 5HE,55.918164,-4.261936,258738,671764,NS587717,1980-01-01 00:00:00,
G33 1SZ,55.89896,-4.197776,262679,669498,NS626694,2000-12-01 00:00:00,
G61 1AA,55.909328,-4.32568,254722,670913,NS547709,1980-01-01 00:00:00,
G61 1AB,55.908434,-4.327323,254616,670817,NS546708,1980-01-01 00:00:00,
G61 1AD,55.90698,-4.326259,254677,670653,NS546706,1980-01-01 00:00:00,
G61 1AE,55.905842,-4.325583,254715,670525,NS547705,1980-01-01 00:00:00,
G61 1AF,55.904359,-4.324647,254768,670358,NS547703,1980-01-01 00:00:00,
G61 1AG,55.903039,-4.323624,254827,670209,NS548702,1980-01-01 00:00:00,
G61 1AH,55.900963,-4.322668,254879,669976,NS548699,1980-01-01 00:00:00,
G61 1AJ,55.90186,-4.324193,254787,670079,NS547700,1980-01-01 00:00:00,
G61 1AL,55.902505,-4.324792,254752,670152,NS547701,1980-01-01 00:00:00,
G61 1AN,55.902849,-4.32654,254644,670194,NS546701,1980-01-01 00:00:00,
G61 1AP,55.903138,-4.325517,254709,670224,NS547702,1980-01-01 00:00:00,
G61 1AQ,55.90208,-4.32299,254863,670101,NS548701,1980-01-01 00:00:00,
G61 1AR,55.903248,-4.324468,254775,670234,NS547702,1980-01-01 00:00:00,
G61 1AS,55.90412,-4.325864,254691,670334,NS546703,1980-01-01 00:00:00,
G61 1AT,55.904956,-4.325866,254694,670427,NS546704,1980-01-01 00:00:00,
G61 1AU,55.90514,-4.327541,254590,670451,NS545704,1980-01-01 00:00:00,
G61 1AW,55.904049,-4.327252,254604,670329,NS546703,1980-01-01 00:00:00,
G61 1AX,55.90535,-4.328786,254513,670477,NS545704,1980-01-01 00:00:00,
G61 1AY,55.90683,-4.329882,254450,670644,NS544706,1980-01-01 00:00:00,
G61 1AZ,55.908345,-4.329141,254502,670811,NS545708,1980-01-01 00:00:00,
G61 1BA,55.907426,-4.328782,254521,670708,NS545707,1980-01-01 00:00:00,
G61 1BB,55.907473,-4.327281,254615,670710,NS546707,1980-01-01 00:00:00,
G61 1BD,55.90602,-4.32185,254949,670537,NS549705,1980-01-01 00:00:00,
G61 1BE,55.910425,-4.328002,254581,671040,NS545710,2008-01-01 00:00:00,
G61 1BF,55.910425,-4.328002,254581,671040,NS545710,2008-01-01 00:00:00,
G61 1BH,55.906586,-4.326668,254650,670610,NS546706,1992-07-01 00:00:00,1995-02-01 00:00:00
G61 1BL,55.907471,-4.327361,254610,670710,NS546707,1990-12-01 00:00:00,1992-07-01 00:00:00
G61 1BN,55.906677,-4.326577,254656,670620,NS546706,1980-01-01 00:00:00,
G61 1BP,55.90644,-4.329123,254496,670599,NS544705,1980-01-01 00:00:00,
G61 1BS,55.906854,-4.327692,254587,670642,NS545706,1980-01-01 00:00:00,
G61 1BT,55.905827,-4.327358,254604,670527,NS546705,1980-01-01 00:00:00,
G61 1BU,55.906859,-4.324572,254782,670636,NS547706,1980-01-01 00:00:00,
G61 1BW,55.906196,-4.327332,254607,670568,NS546705,1980-01-01 00:00:00,
G61 1BX,55.906552,-4.318922,255134,670590,NS551705,1980-01-01 00:00:00,
G61 1BY,55.906981,-4.323363,254858,670647,NS548706,1980-01-01 00:00:00,
G61 1BZ,55.906887,-4.319246,255115,670628,NS551706,1980-01-01 00:00:00,
G61 1DA,55.907449,-4.321375,254984,670695,NS549706,1980-01-01 00:00:00,
G61 1DB,55.907645,-4.323403,254858,670721,NS548707,1980-01-01 00:00:00,
G61 1DD,55.907536,-4.324885,254765,670712,NS547707,1980-01-01 00:00:00,
G61 1DE,55.908285,-4.323313,254866,670792,NS548707,1980-01-01 00:00:00,
G61 1DF,55.908425,-4.321114,255004,670803,NS550708,1980-01-01 00:00:00,
G61 1DG,55.908936,-4.320248,255060,670858,NS550708,1980-01-01 00:00:00,
G61 1DH,55.907774,-4.319411,255108,670727,NS551707,1980-01-01 00:00:00,
G61 1DJ,55.90725,-4.317652,255216,670665,NS552706,1980-01-01 00:00:00,
G61 1DL,55.907942,-4.317181,255248,670741,NS552707,1980-01-01 00:00:00,
G61 1DN,55.908481,-4.319117,255129,670805,NS551708,1980-01-01 00:00:00,
G61 1DP,55.907807,-4.338101,253940,670770,NS539707,1985-07-01 00:00:00,1992-07-01 00:00:00
G61 1DQ,55.908964,-4.322074,254946,670865,NS549708,1980-01-01 00:00:00,
G61 1DT,55.912416,-4.336778,254040,671280,NS540712,1995-12-01 00:00:00,1995-12-01 00:00:00
G61 1DU,55.911731,-4.334033,254209,671198,NS542711,1980-01-01 00:00:00,
G61 1DW,55.912497,-4.334367,254191,671284,NS541712,1995-12-01 00:00:00,1996-12-01 00:00:00
G61 1DX,55.913255,-4.334717,254172,671369,NS541713,1980-01-01 00:00:00,
G61 1DY,55.913655,-4.337797,253981,671420,NS539714,1980-01-01 00:00:00,
G61 1DZ,55.913012,-4.339471,253874,671352,NS538713,1980-01-01 00:00:00,
G61 1EA,55.912488,-4.336783,254040,671288,NS540712,1980-01-01 00:00:00,
G61 1EB,55.911869,-4.334793,254162,671215,NS541712,1980-01-01 00:00:00,
G61 1ED,55.912046,-4.3373,254006,671240,NS540712,1980-01-01 00:00:00,
G61 1EE,55.912395,-4.339786,253852,671284,NS538712,1980-01-01 00:00:00,
G61 1EF,55.911996,-4.33949,253869,671239,NS538712,1980-01-01 00:00:00,
G61 1EG,55.912322,-4.340757,253791,671278,NS537712,1980-01-01 00:00:00,
G61 1EH,55.911472,-4.34197,253712,671186,NS537711,1980-01-01 00:00:00,
G61 1EJ,55.912616,-4.341831,253725,671313,NS537713,1980-01-01 00:00:00,
G61 1EL,55.912459,-4.342526,253681,671297,NS536712,1980-01-01 00:00:00,
G61 1EN,55.913856,-4.34141,253756,671450,NS537714,1980-01-01 00:00:00,
G61 1EP,55.912656,-4.344474,253560,671323,NS535713,1980-01-01 00:00:00,
G61 1EQ,55.911269,-4.34039,253810,671160,NS538711,1980-01-01 00:00:00,1994-05-01 00:00:00
G61 1ER,55.911875,-4.346795,253412,671241,NS534712,1980-01-01 00:00:00,
G61 1ES,55.912366,-4.344136,253580,671290,NS535712,1980-01-01 00:00:00,
G61 1ET,55.912321,-4.343158,253641,671283,NS536712,1980-01-01 00:00:00,
G61 1EU,55.912103,-4.345641,253485,671264,NS534712,1980-01-01 00:00:00,
G61 1EW,55.913345,-4.342723,253672,671396,NS536713,1980-01-01 00:00:00,
G61 1EX,55.911813,-4.345303,253505,671231,NS535712,1980-01-01 00:00:00,
G61 1EY,55.911586,-4.346394,253436,671208,NS534712,1980-01-01 00:00:00,
G61 1EZ,55.91164,-4.343549,253614,671208,NS536712,1980-01-01 00:00:00,
G61 1FE,55.911238,-4.346245,253444,671169,NS534711,2009-05-01 00:00:00,
G61 1HA,55.910692,-4.342851,253654,671101,NS536711,1980-01-01 00:00:00,
G61 1HB,55.909445,-4.34556,253480,670968,NS534709,1980-01-01 00:00:00,
G61 1HD,55.910633,-4.344528,253549,671098,NS535710,1980-01-01 00:00:00,
G61 1HH,55.909656,-4.348149,253319,670997,NS533709,1980-01-01 00:00:00,
G61 1HJ,55.909942,-4.346838,253402,671026,NS534710,1980-01-01 00:00:00,
G61 1HL,55.904673,-4.333241,254232,670411,NS542704,1980-01-01 00:00:00,
G61 1HQ,55.909225,-4.347659,253348,670948,NS533709,1980-01-01 00:00:00,
G61 1HS,55.901191,-4.326793,254622,670010,NS546700,1980-01-01 00:00:00,
G61 1HT,55.902835,-4.330635,254388,670201,NS543702,1980-01-01 00:00:00,
G61 1HU,55.904426,-4.333914,254189,670385,NS541703,1980-01-01 00:00:00,
G61 1HX,55.905317,-4.332927,254254,670482,NS542704,1980-01-01 00:00:00,
G61 1HY,55.906676,-4.333745,254208,670635,NS542706,1980-01-01 00:00:00,
G61 1HZ,55.907474,-4.333409,254232,670723,NS542707,1980-01-01 00:00:00,
G61 1JA,55.90868,-4.33329,254244,670857,NS542708,1980-01-01 00:00:00,
G61 1JB,55.906729,-4.331892,254324,670637,NS543706,1980-01-01 00:00:00,
G61 1JD,55.90536,-4.331618,254336,670484,NS543704,1980-01-01 00:00:00,
G61 1JE,55.904281,-4.331617,254332,670364,NS543703,1980-01-01 00:00:00,
G61 1JF,55.902862,-4.329644,254450,670202,NS544702,1980-01-01 00:00:00,
G61 1JG,55.903323,-4.329544,254458,670253,NS544702,1980-01-01 00:00:00,
G61 1JJ,55.908675,-4.332601,254287,670855,NS542708,1995-12-01 00:00:00,
G61 1JQ,55.90111,-4.3249,254740,669997,NS547699,1980-01-01 00:00:00,
G61 1JR,55.908576,-4.346324,253429,670873,NS534708,1980-01-01 00:00:00,
G61 1JS,55.908147,-4.346234,253433,670825,NS534708,1980-01-01 00:00:00,
G61 1JT,55.909451,-4.344777,253529,670967,NS535709,1980-01-01 00:00:00,
G61 1JU,55.909748,-4.343338,253620,670997,NS536709,1980-01-01 00:00:00,
G61 1JX,55.909515,-4.34374,253594,670972,NS535709,1980-01-01 00:00:00,
G61 1JY,55.909249,-4.342636,253662,670940,NS536709,1980-01-01 00:00:00,
G61 1JZ,55.908766,-4.343887,253582,670889,NS535708,1980-01-01 00:00:00,
G61 1LA,55.908688,-4.342842,253647,670878,NS536708,1980-01-01 00:00:00,
G61 1LB,55.907531,-4.345045,253505,670754,NS535707,1980-01-01 00:00:00,
G61 1LD,55.907955,-4.344942,253513,670801,NS535708,1980-01-01 00:00:00,
G61 1LE,55.907194,-4.347616,253343,670722,NS533707,1980-01-01 00:00:00,
G61 1LF,55.90823,-4.348479,253293,670839,NS532708,1980-01-01 00:00:00,
G61 1LG,55.90842,-4.348378,253300,670860,NS533708,1973-08-01 00:00:00,1992-07-01 00:00:00
G61 1LH,55.907502,-4.347027,253381,670755,NS533707,1980-01-01 00:00:00,
G61 1LJ,55.907308,-4.341655,253716,670722,NS537707,1980-01-01 00:00:00,
G61 1LL,55.907198,-4.342736,253648,670712,NS536707,1980-01-01 00:00:00,
G61 1LN,55.907143,-4.344669,253527,670710,NS535707,1980-01-01 00:00:00,
G61 1LP,55.907508,-4.346275,253428,670754,NS534707,1995-12-01 00:00:00,1996-12-01 00:00:00
G61 1LQ,55.907917,-4.3479,253328,670803,NS533708,1980-01-01 00:00:00,
G61 1LR,55.907904,-4.341995,253697,670789,NS536707,1980-01-01 00:00:00,
G61 1LS,55.910335,-4.34315,253634,671062,NS536710,1980-01-01 00:00:00,
G61 1LT,55.910094,-4.342127,253697,671033,NS536710,1980-01-01 00:00:00,
G61 1LU,55.909371,-4.341412,253739,670951,NS537709,1980-01-01 00:00:00,
G61 1LW,55.907469,-4.343585,253596,670744,NS535707,1980-01-01 00:00:00,
G61 1LX,55.908649,-4.341112,253755,670870,NS537708,1980-01-01 00:00:00,
G61 1LY,55.907808,-4.340901,253765,670776,NS537707,1980-01-01 00:00:00,
G61 1LZ,55.906597,-4.340748,253770,670641,NS537706,1980-01-01 00:00:00,
G61 1NA,55.907169,-4.338543,253910,670700,NS539707,1996-12-01 00:00:00,1999-06-01 00:00:00
G61 1NB,55.911004,-4.331109,254389,671111,NS543711,1992-05-01 00:00:00,
G61 1ND,55.910557,-4.335723,254099,671071,NS540710,1992-10-01 00:00:00,
G61 1NE,55.911118,-4.327979,254585,671117,NS545711,2000-12-01 00:00:00,
G61 1NF,55.911101,-4.339756,253849,671140,NS538711,2008-11-01 00:00:00,
G61 1NG,55.911218,-4.33693,254026,671147,NS540711,1980-01-01 00:00:00,
G61 1NH,55.90898,-4.336412,254050,670897,NS540708,1980-01-01 00:00:00,
G61 1NJ,55.908552,-4.336258,254058,670849,NS540708,1980-01-01 00:00:00,
G61 1NL,55.908169,-4.337979,253949,670810,NS539708,1980-01-01 00:00:00,
G61 1NN,55.908507,-4.339119,253879,670850,NS538708,1980-01-01 00:00:00,
G61 1NP,55.909628,-4.337363,253993,670971,NS539709,1980-01-01 00:00:00,
G61 1NQ,55.910649,-4.337536,253986,671085,NS539710,1980-01-01 00:00:00,
G61 1NR,55.910257,-4.338761,253908,671044,NS539710,1980-01-01 00:00:00,
G61 1NS,55.908946,-4.340138,253817,670901,NS538709,1980-01-01 00:00:00,
G61 1NT,55.910184,-4.340244,253815,671039,NS538710,1980-01-01 00:00:00,
G61 1NU,55.907821,-4.339734,253838,670775,NS538707,1980-01-01 00:00:00,
G61 1NW,55.908924,-4.338904,253894,670896,NS538708,1980-01-01 00:00:00,
G61 1NX,55.907201,-4.339233,253867,670705,NS538707,1980-01-01 00:00:00,
G61 1NY,55.9078,-4.338005,253946,670769,NS539707,1980-01-01 00:00:00,
G61 1NZ,55.90703,-4.336886,254013,670681,NS540706,1980-01-01 00:00:00,
G61 1PA,55.907948,-4.336366,254049,670782,NS540707,1980-01-01 00:00:00,
G61 1PB,55.905648,-4.335347,254104,670524,NS541705,1980-01-01 00:00:00,
G61 1PD,55.907897,-4.335707,254090,670775,NS540707,1980-01-01 00:00:00,
G61 1PE,55.906893,-4.335566,254095,670663,NS540706,1980-01-01 00:00:00,
G61 1PF,55.908911,-4.335831,254086,670888,NS540708,1980-01-01 00:00:00,
