Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
FK10 1AA,56.117088,-3.794093,288547,693043,NS885930,1982-06-01 00:00:00,
FK10 1AB,56.116481,-3.795689,288446,692978,NS884929,1980-01-01 00:00:00,
FK10 1AD,56.116977,-3.791836,288687,693027,NS886930,2014-09-01 00:00:00,
FK10 1AE,56.116456,-3.793694,288570,692972,NS885929,1973-08-01 00:00:00,1992-07-01 00:00:00
FK10 1AF,56.116493,-3.796108,288420,692980,NS884929,1973-08-01 00:00:00,1992-07-01 00:00:00
FK10 1AG,56.115786,-3.794033,288547,692898,NS885928,1994-02-01 00:00:00,
FK10 1AL,56.113428,-3.794277,288525,692636,NS885926,1980-01-01 00:00:00,
FK10 1AN,56.112501,-3.793767,288554,692532,NS885925,1980-01-01 00:00:00,
FK10 1AP,56.11658,-3.796273,288410,692990,NS884929,1973-08-01 00:00:00,1978-04-01 00:00:00
FK10 1AQ,56.117054,-3.795845,288438,693042,NS884930,1980-01-01 00:00:00,2010-05-01 00:00:00
FK10 1AR,56.108874,-3.794788,288480,692130,NS884921,1973-08-01 00:00:00,1981-02-01 00:00:00
FK10 1AS,56.109684,-3.794665,288490,692220,NS884922,1973-08-01 00:00:00,1981-02-01 00:00:00
FK10 1AT,56.110279,-3.792715,288613,692283,NS886922,1998-12-01 00:00:00,
FK10 1AU,56.110603,-3.793261,288580,692320,NS885923,1973-08-01 00:00:00,1981-02-01 00:00:00
FK10 1AW,56.111835,-3.795087,288470,692460,NS884924,1973-08-01 00:00:00,1980-09-01 00:00:00
FK10 1AX,56.110175,-3.791793,288670,692270,NS886922,1973-08-01 00:00:00,1977-01-01 00:00:00
FK10 1AY,56.110085,-3.791789,288670,692260,NS886922,1973-08-01 00:00:00,1981-02-01 00:00:00
FK10 1BA,56.117869,-3.78858,288892,693121,NS888931,2007-08-01 00:00:00,
FK10 1BB,56.110674,-3.788407,288882,692320,NS888923,1980-01-01 00:00:00,
FK10 1BD,56.111371,-3.789244,288832,692399,NS888923,1980-01-01 00:00:00,
FK10 1BE,56.111097,-3.788314,288889,692367,NS888923,1980-01-01 00:00:00,
FK10 1BG,56.109423,-3.787899,288910,692180,NS889921,1973-08-01 00:00:00,1979-12-01 00:00:00
FK10 1BH,56.109513,-3.787903,288910,692190,NS889921,1973-08-01 00:00:00,1977-01-01 00:00:00
FK10 1BJ,56.107677,-3.790552,288740,691990,NS887919,1973-08-01 00:00:00,1977-01-01 00:00:00
FK10 1BL,56.107832,-3.790414,288749,692007,NS887920,1993-08-01 00:00:00,
FK10 1BN,56.110062,-3.793396,288570,692260,NS885922,1973-08-01 00:00:00,1980-11-01 00:00:00
FK10 1BP,56.110152,-3.7934,288570,692270,NS885922,1973-08-01 00:00:00,1977-01-01 00:00:00
FK10 1BQ,56.109536,-3.786296,289010,692190,NS890921,1973-08-01 00:00:00,1981-02-01 00:00:00
FK10 1BS,56.110914,-3.79038,288760,692350,NS887923,1973-08-01 00:00:00,1977-01-01 00:00:00
FK10 1BT,56.110889,-3.79025,288768,692347,NS887923,1980-01-01 00:00:00,
FK10 1BU,56.107778,-3.788546,288865,691998,NS888919,1993-08-01 00:00:00,
FK10 1BX,56.10862,-3.793651,288550,692100,NS885921,1973-08-01 00:00:00,1980-11-01 00:00:00
FK10 1BY,56.108173,-3.787358,288940,692040,NS889920,1973-08-01 00:00:00,1977-01-01 00:00:00
FK10 1BZ,56.108257,-3.787137,288954,692049,NS889920,1980-01-01 00:00:00,
FK10 1DA,56.106704,-3.791343,288688,691883,NS886918,1980-01-01 00:00:00,
FK10 1DB,56.110164,-3.791326,288699,692268,NS886922,1980-01-01 00:00:00,
FK10 1DD,56.109864,-3.790299,288762,692233,NS887922,1980-01-01 00:00:00,
FK10 1DE,56.11004,-3.788747,288859,692250,NS888922,1980-01-01 00:00:00,
FK10 1DF,56.109033,-3.791226,288702,692142,NS887921,1980-01-01 00:00:00,
FK10 1DG,56.109092,-3.788993,288841,692145,NS888921,1980-01-01 00:00:00,
FK10 1DH,56.114678,-3.794801,288496,692776,NS884927,1980-01-01 00:00:00,
