Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
AB1 0AA,57.101478,-2.242852,385386,801193,NJ853011,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0AB,57.102558,-2.246309,385177,801314,NJ851013,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0AD,57.10056,-2.248342,385053,801092,NJ850010,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0AF,57.096659,-2.258103,384460,800660,NJ844006,1990-12-01 00:00:00,1992-07-01 00:00:00
AB1 0AG,57.097089,-2.267513,383890,800710,NJ838007,1990-12-01 00:00:00,1992-07-01 00:00:00
AB1 0AJ,57.099015,-2.252854,384779,800921,NJ847009,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0AL,57.101769,-2.254688,384669,801228,NJ846012,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0AN,57.097556,-2.245483,385225,800757,NJ852007,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0AP,57.098247,-2.245768,385208,800834,NJ852008,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0AQ,57.098557,-2.252504,384800,800870,NJ848008,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0DJ,57.102797,-2.243454,385350,801340,NJ853013,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0DL,57.101478,-2.242852,385386,801193,NJ853011,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0DN,57.101897,-2.239883,385566,801239,NJ855012,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0DP,57.101386,-2.238956,385622,801182,NJ856011,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0DQ,57.103208,-2.239743,385575,801385,NJ855013,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0DR,57.104582,-2.235642,385824,801537,NJ858015,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0DS,57.105427,-2.234954,385866,801631,NJ858016,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0DT,57.10552,-2.233683,385943,801641,NJ859016,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0DU,57.106631,-2.234747,385879,801765,NJ858017,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0DX,57.106394,-2.231955,386048,801738,NJ860017,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0DY,57.101381,-2.241531,385466,801182,NJ854011,1994-02-01 00:00:00,1996-06-01 00:00:00
AB1 0EA,57.106107,-2.231689,386064,801706,NJ860017,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0EB,57.107174,-2.233,385985,801825,NJ859018,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0ED,57.106887,-2.232619,386008,801793,NJ860017,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0EE,57.107664,-2.230246,386152,801879,NJ861018,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0EF,57.109093,-2.239203,385610,802040,NJ856020,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0EH,57.107012,-2.237622,385705,801808,NJ857018,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0EJ,57.108255,-2.240618,385524,801947,NJ855019,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0EL,57.110386,-2.244396,385296,802185,NJ852021,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0EN,57.10478,-2.240001,385560,801560,NJ855015,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0EP,57.104542,-2.246883,385143,801535,NJ851015,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0EQ,57.108525,-2.258647,384432,801981,NJ844019,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0ER,57.115959,-2.255892,384602,802808,NJ846028,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0ES,57.123897,-2.274709,383466,803696,NJ834036,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0ET,57.114643,-2.24946,384991,802660,NJ849026,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0EU,57.103944,-2.240227,385546,801467,NJ855014,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0EW,57.106772,-2.2362,385791,801781,NJ857017,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0EX,57.12169,-2.242538,385413,803443,NJ854034,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0HA,57.10269,-2.238485,385651,801327,NJ856013,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0HB,57.102776,-2.235597,385826,801336,NJ858013,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0HD,57.103741,-2.233705,385941,801443,NJ859014,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0HJ,57.104809,-2.233992,385924,801562,NJ859015,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0HL,57.1064,-2.228538,386255,801738,NJ862017,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0HN,57.107547,-2.225293,386452,801865,NJ864018,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0HP,57.108141,-2.229688,386186,801932,NJ861019,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0HQ,57.11,-2.224961,386473,802138,NJ864021,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0HR,57.10814,-2.225082,386465,801931,NJ864019,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0HS,57.112646,-2.222104,386647,802432,NJ866024,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0HT,57.106974,-2.219214,386820,801800,NJ868018,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0HU,57.10764,-2.233317,385966,801877,NJ859018,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0HX,57.112536,-2.218603,386859,802419,NJ868024,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0JA,57.108719,-2.228123,386281,801996,NJ862019,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0JB,57.108657,-2.232399,386022,801990,NJ860019,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0JD,57.109681,-2.232554,386013,802104,NJ860021,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0JE,57.108882,-2.236891,385750,802016,NJ857020,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0JG,57.110831,-2.237085,385739,802233,NJ857022,1990-06-01 00:00:00,1996-06-01 00:00:00
AB1 0JH,57.110886,-2.231637,386069,802238,NJ860022,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0JJ,57.11041,-2.231601,386071,802185,NJ860021,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0JL,57.112907,-2.236916,385750,802464,NJ857024,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0JN,57.110701,-2.244002,385320,802220,NJ853022,1980-01-01 00:00:00,1996-07-01 00:00:00
AB1 0JP,57.106698,-2.222927,386595,801770,NJ865017,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0JQ,57.105644,-2.219487,386803,801652,NJ868016,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0JR,57.105041,-2.219962,386774,801585,NJ867015,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0JS,57.106231,-2.223106,386584,801718,NJ865017,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0JT,57.110772,-2.234988,385866,802226,NJ858022,1985-11-01 00:00:00,1996-06-01 00:00:00
AB1 0JU,57.112005,-2.234087,385921,802363,NJ859023,1985-11-01 00:00:00,1996-06-01 00:00:00
AB1 0JW,57.111382,-2.235487,385836,802294,NJ858022,1985-11-01 00:00:00,1996-06-01 00:00:00
AB1 0JX,57.111112,-2.235716,385822,802264,NJ858022,1990-09-01 00:00:00,1996-06-01 00:00:00
AB1 0JY,57.110198,-2.239244,385608,802163,NJ856021,1990-06-01 00:00:00,1996-06-01 00:00:00
AB1 0JZ,57.110642,-2.237447,385717,802212,NJ857022,1990-06-01 00:00:00,1996-06-01 00:00:00
AB1 0LA,57.100942,-2.272063,383616,801140,NJ836011,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0LB,57.101765,-2.27334,383539,801232,NJ835012,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0LD,57.102361,-2.271942,383624,801298,NJ836012,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0LE,57.094139,-2.273218,383543,800383,NJ835003,1992-01-01 00:00:00,1996-06-01 00:00:00
AB1 0LJ,57.094259,-2.26335,384141,800394,NJ841003,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0LL,57.093439,-2.268741,383814,800304,NJ838003,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0LN,57.088283,-2.268555,383823,799730,NO838997,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0LP,57.09376,-2.269799,383750,800340,NJ837003,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0LQ,57.094156,-2.273433,383530,800385,NJ835003,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0LR,57.095084,-2.272565,383583,800488,NJ835004,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0LS,57.093973,-2.275098,383429,800365,NJ834003,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0LX,57.097006,-2.272497,383588,800702,NJ835007,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0NA,57.098683,-2.273763,383512,800889,NJ835008,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0NE,57.101554,-2.258417,384443,801205,NJ844012,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0NJ,57.10346,-2.290603,382494,801425,NJ824014,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0NL,57.105201,-2.279391,383174,801616,NJ831016,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 0NN,57.104165,-2.276973,383320,801500,NJ833015,1980-01-01 00:00:00,1996-06-01 00:00:00
