Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
G71 8NY,55.803999,-4.047437,271765,658643,NS717586,1980-01-01 00:00:00,
ML1 1AA,55.793574,-3.994934,275022,657387,NS750573,1980-01-01 00:00:00,
ML1 1AB,55.783843,-3.982603,275764,656282,NS757562,2007-09-01 00:00:00,
ML1 1AD,55.785049,-3.965695,276828,656386,NS768563,2007-11-01 00:00:00,2013-03-01 00:00:00
ML1 1AE,55.795778,-3.9551,277526,657561,NS775575,2012-07-01 00:00:00,
ML1 1AL,55.795322,-3.956066,277464,657512,NS774575,2014-06-01 00:00:00,
ML1 1AT,55.780884,-3.96767,276691,655926,NS766559,1999-12-01 00:00:00,
ML1 1AX,55.790365,-3.988309,275427,657018,NS754570,1994-02-01 00:00:00,1998-06-01 00:00:00
ML1 1AZ,55.792984,-3.990852,275276,657314,NS752573,1990-12-01 00:00:00,
ML1 1BA,55.788999,-3.991653,275213,656872,NS752568,1980-01-01 00:00:00,
ML1 1BB,55.790328,-3.993364,275110,657023,NS751570,1980-01-01 00:00:00,
ML1 1BD,55.788934,-3.990709,275272,656863,NS752568,1980-01-01 00:00:00,1998-06-01 00:00:00
ML1 1BE,55.790365,-3.988309,275427,657018,NS754570,1996-12-01 00:00:00,1999-12-01 00:00:00
ML1 1BG,55.790207,-3.993677,275090,657010,NS750570,1973-08-01 00:00:00,1992-07-01 00:00:00
ML1 1BH,55.790571,-3.993392,275109,657050,NS751570,1980-01-01 00:00:00,
ML1 1BJ,55.791793,-3.991142,275254,657182,NS752571,2002-01-01 00:00:00,2002-03-01 00:00:00
ML1 1BL,55.791638,-3.994069,275070,657170,NS750571,2002-01-01 00:00:00,2002-03-01 00:00:00
ML1 1BN,55.791288,-3.993509,275104,657130,NS751571,1980-01-01 00:00:00,
ML1 1BP,55.794782,-3.996399,274934,657524,NS749575,1985-11-01 00:00:00,
ML1 1BQ,55.790328,-3.993364,275110,657023,NS751570,1980-01-01 00:00:00,2004-01-01 00:00:00
ML1 1BS,55.792794,-3.992628,275164,657296,NS751572,1980-01-01 00:00:00,
ML1 1BT,55.792601,-3.993448,275112,657276,NS751572,2005-01-01 00:00:00,
ML1 1BU,55.793139,-3.995741,274970,657340,NS749573,1982-03-01 00:00:00,1994-05-01 00:00:00
ML1 1BW,55.790999,-3.993047,275132,657097,NS751570,1980-01-01 00:00:00,
ML1 1BX,55.794601,-3.99698,274897,657505,NS748575,1980-01-01 00:00:00,
ML1 1BY,55.79857,-3.993865,275105,657941,NS751579,1980-01-01 00:00:00,
ML1 1BZ,55.796716,-3.995732,274982,657738,NS749577,1993-09-01 00:00:00,
ML1 1DA,55.790635,-3.992773,275148,657056,NS751570,1980-01-01 00:00:00,2008-02-01 00:00:00
ML1 1DB,55.798365,-3.994333,275075,657919,NS750579,1992-05-01 00:00:00,
ML1 1DD,55.790207,-3.993677,275090,657010,NS750570,1975-01-01 00:00:00,1994-12-01 00:00:00
ML1 1DE,55.790999,-3.993047,275132,657097,NS751570,1982-04-01 00:00:00,
ML1 1DF,55.79721,-3.996316,274947,657794,NS749577,1992-05-01 00:00:00,
ML1 1DG,55.792836,-3.993939,275082,657303,NS750573,1980-01-01 00:00:00,
ML1 1DH,55.79551,-3.992496,275181,657598,NS751575,1980-01-01 00:00:00,
ML1 1DJ,55.795489,-3.991586,275238,657594,NS752575,1980-01-01 00:00:00,
ML1 1DL,55.796043,-3.99289,275158,657658,NS751576,1980-01-01 00:00:00,
