Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
AB1 1AA,57.147644,-2.093854,394420,806310,NJ944063,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 1AB,57.148004,-2.092532,394500,806350,NJ945063,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 1AD,57.148274,-2.091872,394540,806380,NJ945063,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 1AE,57.148364,-2.091872,394540,806390,NJ945063,1973-08-01 00:00:00,1977-05-01 00:00:00
AB1 1AG,57.149619,-2.09533,394331,806530,NJ943065,1992-05-01 00:00:00,1996-06-01 00:00:00
AB1 1AH,57.149727,-2.094735,394367,806542,NJ943065,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 1AJ,57.148516,-2.092848,394481,806407,NJ944064,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 1AP,57.148981,-2.095675,394310,806459,NJ943064,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 1AQ,57.148181,-2.096169,394280,806370,NJ942063,1973-08-01 00:00:00,1976-04-01 00:00:00
AB1 1AR,57.148324,-2.097508,394199,806386,NJ941063,1990-09-01 00:00:00,1996-06-01 00:00:00
AB1 1AU,57.147777,-2.0963,394272,806325,NJ942063,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 1AW,57.14739,-2.097059,394226,806282,NJ942062,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 1AZ,57.149687,-2.100371,394026,806538,NJ940065,1994-02-01 00:00:00,1996-06-01 00:00:00
AB1 1BA,57.148934,-2.098369,394147,806454,NJ941064,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 1BB,57.147255,-2.097108,394223,806267,NJ942062,1980-01-01 00:00:00,1996-06-01 00:00:00
AB1 1BD,57.147453,-2.096481,394261,806289,NJ942062,1980-01-01 00:00:00,1996-06-01 00:00:00
