Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
IV15 9TS,57.621541,-4.383824,257723,861565,NH577615,1980-01-01 00:00:00,
IV15 9TT,57.624783,-4.393449,257161,861946,NH571619,1980-01-01 00:00:00,
IV15 9TY,57.633601,-4.404668,256526,862951,NH565629,1980-01-01 00:00:00,
IV16 9AB,57.669849,-4.324864,261428,866819,NH614668,2010-07-01 00:00:00,2014-02-01 00:00:00
IV16 9UA,57.663501,-4.337284,260663,866138,NH606661,2006-10-01 00:00:00,
IV16 9UB,57.662242,-4.337354,260654,865998,NH606659,2007-07-01 00:00:00,
IV16 9UD,57.662406,-4.336761,260690,866015,NH606660,2007-07-01 00:00:00,
IV16 9UG,57.664731,-4.333473,260895,866267,NH608662,2002-07-01 00:00:00,
IV16 9UH,57.669252,-4.314832,262024,866732,NH620667,1996-06-01 00:00:00,
IV16 9UJ,57.662158,-4.338505,260585,865991,NH605659,1996-06-01 00:00:00,
IV16 9UL,57.661847,-4.344118,260249,865968,NH602659,1995-12-01 00:00:00,
IV16 9UN,57.663309,-4.33697,260681,866116,NH606661,1980-01-01 00:00:00,
IV16 9UP,57.661713,-4.338728,260570,865942,NH605659,1980-01-01 00:00:00,
IV16 9UQ,57.663469,-4.335119,260792,866130,NH607661,1996-06-01 00:00:00,
IV16 9UR,57.662006,-4.338948,260558,865975,NH605659,1980-01-01 00:00:00,
IV16 9UT,57.659374,-4.343255,260291,865691,NH602656,1980-01-01 00:00:00,
IV16 9UU,57.657963,-4.357296,259448,865563,NH594655,1980-01-01 00:00:00,
IV16 9UW,57.660751,-4.340242,260476,865838,NH604658,2000-12-01 00:00:00,
IV16 9UX,57.64576,-4.370799,258595,864233,NH585642,1980-01-01 00:00:00,
IV16 9UY,57.656129,-4.322863,261495,865288,NH614652,1980-01-01 00:00:00,
IV16 9UZ,57.662703,-4.353697,259681,866083,NH596660,1980-01-01 00:00:00,
IV16 9WA,57.662703,-4.353697,259681,866083,NH596660,2000-12-01 00:00:00,2001-02-01 00:00:00
IV16 9XA,57.658599,-4.389944,257503,865702,NH575657,1980-01-01 00:00:00,
IV16 9XB,57.663693,-4.350206,259893,866186,NH598661,1980-01-01 00:00:00,
IV16 9XD,57.663195,-4.333928,260862,866097,NH608660,1986-09-01 00:00:00,
IV16 9XE,57.663883,-4.332647,260941,866171,NH609661,1998-12-01 00:00:00,
IV16 9XF,57.663692,-4.352202,259774,866190,NH597661,1991-11-01 00:00:00,
IV16 9XG,57.659373,-4.320908,261624,865645,NH616656,1980-01-01 00:00:00,
IV16 9XH,57.677355,-4.307532,262490,867619,NH624676,1980-01-01 00:00:00,
IV16 9XJ,57.675806,-4.304281,262678,867440,NH626674,1980-01-01 00:00:00,
