Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
KY1 1AA,56.111699,-3.16065,327920,691600,NT279916,1980-01-01 00:00:00,1996-06-01 00:00:00
KY1 1AB,56.098861,-3.166244,327548,690177,NT275901,2006-10-01 00:00:00,
KY1 1AD,56.098697,-3.167396,327476,690160,NT274901,2007-11-01 00:00:00,
KY1 1AL,56.111878,-3.172185,327203,691632,NT272916,2008-01-01 00:00:00,2010-12-01 00:00:00
KY1 1AW,56.115954,-3.163013,327781,692076,NT277920,2012-04-01 00:00:00,
KY1 1BA,56.11349,-3.157487,328120,691796,NT281917,2002-01-01 00:00:00,2002-03-01 00:00:00
KY1 1BB,56.11271,-3.156354,328189,691708,NT281917,1993-09-01 00:00:00,
KY1 1BD,56.115133,-3.155735,328232,691977,NT282919,1980-01-01 00:00:00,
KY1 1BE,56.11448,-3.156343,328193,691905,NT281919,1980-01-01 00:00:00,
KY1 1BG,56.113072,-3.157041,328147,691749,NT281917,1995-12-01 00:00:00,
KY1 1BH,56.11589,-3.15645,328189,692062,NT281920,1980-01-01 00:00:00,
KY1 1BJ,56.116076,-3.15578,328231,692082,NT282920,1980-01-01 00:00:00,
KY1 1BL,56.116766,-3.156958,328159,692160,NT281921,1980-01-01 00:00:00,
KY1 1BN,56.117243,-3.157793,328108,692214,NT281922,1980-01-01 00:00:00,
KY1 1BP,56.117491,-3.157238,328143,692241,NT281922,1980-01-01 00:00:00,
KY1 1BQ,56.115164,-3.155286,328260,691980,NT282919,1973-08-01 00:00:00,1992-07-01 00:00:00
KY1 1BS,56.116365,-3.158507,328062,692117,NT280921,1980-01-01 00:00:00,
KY1 1BT,56.117051,-3.158109,328088,692193,NT280921,1980-01-01 00:00:00,
KY1 1BU,56.116878,-3.158441,328067,692174,NT280921,1980-01-01 00:00:00,
KY1 1BX,56.116768,-3.159564,327997,692163,NT279921,1980-01-01 00:00:00,
KY1 1BZ,56.116775,-3.160738,327924,692165,NT279921,2005-11-01 00:00:00,
KY1 1DA,56.113398,-3.161602,327864,691790,NT278917,1980-01-01 00:00:00,
KY1 1DB,56.1146,-3.163648,327739,691926,NT277919,1980-01-01 00:00:00,
KY1 1DD,56.113939,-3.164207,327703,691853,NT277918,1990-12-01 00:00:00,2000-06-01 00:00:00
KY1 1DE,56.114368,-3.163464,327750,691900,NT277919,1973-08-01 00:00:00,1994-12-01 00:00:00
KY1 1DF,56.114368,-3.163464,327750,691900,NT277919,1992-07-01 00:00:00,1994-12-01 00:00:00
KY1 1DG,56.116613,-3.161763,327860,692148,NT278921,1998-12-01 00:00:00,
KY1 1DH,56.115764,-3.162236,327829,692054,NT278920,1980-01-01 00:00:00,
KY1 1DJ,56.115033,-3.161635,327865,691972,NT278919,1980-01-01 00:00:00,
KY1 1DL,56.114097,-3.16077,327917,691867,NT279918,1980-01-01 00:00:00,
KY1 1DN,56.115227,-3.159083,328024,691991,NT280919,1980-01-01 00:00:00,
KY1 1DP,56.11597,-3.160392,327944,692075,NT279920,1980-01-01 00:00:00,
KY1 1DQ,56.114975,-3.163949,327721,691968,NT277919,1980-01-01 00:00:00,
KY1 1DR,56.11643,-3.161082,327902,692127,NT279921,1980-01-01 00:00:00,
