Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
GL50 1AA,51.901823,-2.075387,394910,222589,SO949225,1980-01-01 00:00:00,2008-03-01 00:00:00
GL50 1AD,51.89364,-2.077349,394774,221679,SO947216,2008-10-01 00:00:00,
GL50 1AE,51.905657,-2.08205,394452,223016,SO944230,2008-03-01 00:00:00,2009-04-01 00:00:00
GL50 1AF,51.894081,-2.076522,394831,221728,SO948217,2013-12-01 00:00:00,
GL50 1AP,51.896919,-2.080465,394560,222044,SO945220,2002-06-01 00:00:00,
GL50 1AZ,51.895628,-2.075522,394900,221900,SO949219,1982-03-01 00:00:00,1996-12-01 00:00:00
GL50 1BA,51.896337,-2.076744,394816,221979,SO948219,1980-01-01 00:00:00,
GL50 1BB,51.896383,-2.074854,394946,221984,SO949219,1998-12-01 00:00:00,
GL50 1DA,51.901302,-2.074412,394977,222531,SO949225,1980-01-01 00:00:00,2004-02-01 00:00:00
GL50 1DB,51.901302,-2.074412,394977,222531,SO949225,1980-01-01 00:00:00,
GL50 1DD,51.901446,-2.073831,395017,222547,SO950225,1980-01-01 00:00:00,
GL50 1DE,51.901014,-2.074426,394976,222499,SO949224,1980-01-01 00:00:00,
GL50 1DF,51.900484,-2.073553,395036,222440,SO950224,1980-01-01 00:00:00,
GL50 1DG,51.900655,-2.073568,395035,222459,SO950224,1980-01-01 00:00:00,2003-11-01 00:00:00
GL50 1DH,51.899226,-2.072621,395100,222300,SO951223,1983-03-01 00:00:00,1988-12-01 00:00:00
GL50 1DJ,51.899226,-2.072621,395100,222300,SO951223,1980-01-01 00:00:00,1981-12-01 00:00:00
GL50 1DL,51.899766,-2.072448,395112,222360,SO951223,1980-01-01 00:00:00,2002-10-01 00:00:00
GL50 1DN,51.899226,-2.072621,395100,222300,SO951223,1980-01-01 00:00:00,1994-05-01 00:00:00
GL50 1DP,51.899181,-2.071923,395148,222295,SO951222,1980-01-01 00:00:00,
GL50 1DQ,51.899973,-2.071997,395143,222383,SO951223,1980-01-01 00:00:00,
GL50 1DR,51.898327,-2.07262,395100,222200,SO951222,1980-01-01 00:00:00,1994-05-01 00:00:00
GL50 1DT,51.898327,-2.07262,395100,222200,SO951222,1991-01-01 00:00:00,1991-12-01 00:00:00
GL50 1DU,51.898507,-2.071646,395167,222220,SO951222,1980-01-01 00:00:00,
GL50 1DW,51.899496,-2.071953,395146,222330,SO951223,1980-01-01 00:00:00,
GL50 1DX,51.897896,-2.070773,395227,222152,SO952221,1980-01-01 00:00:00,
GL50 1DY,51.897564,-2.070322,395258,222115,SO952221,1980-01-01 00:00:00,
GL50 1DZ,51.896764,-2.069972,395282,222026,SO952220,1980-01-01 00:00:00,
GL50 1EA,51.89653,-2.06971,395300,222000,SO953220,1980-01-01 00:00:00,1994-05-01 00:00:00
GL50 1EB,51.905657,-2.08205,394452,223016,SO944230,1990-02-01 00:00:00,2003-11-01 00:00:00
GL50 1ED,51.897429,-2.071165,395200,222100,SO952221,1990-02-01 00:00:00,1992-12-01 00:00:00
GL50 1EE,51.897743,-2.071238,395195,222135,SO951221,1980-01-01 00:00:00,
GL50 1EF,51.89759,-2.071412,395183,222118,SO951221,1994-12-01 00:00:00,
GL50 1EG,51.898732,-2.072489,395109,222245,SO951222,1980-01-01 00:00:00,
GL50 1EH,51.899271,-2.07281,395087,222305,SO950223,1998-06-01 00:00:00,
GL50 1EJ,51.899225,-2.074074,395000,222300,SO950223,1981-09-01 00:00:00,1983-12-01 00:00:00
GL50 1EL,51.905657,-2.08205,394452,223016,SO944230,1980-01-01 00:00:00,
GL50 1EN,51.900133,-2.073698,395026,222401,SO950224,1980-01-01 00:00:00,
GL50 1EP,51.900654,-2.074673,394959,222459,SO949224,1980-01-01 00:00:00,
GL50 1EQ,51.899271,-2.07281,395087,222305,SO950223,1980-01-01 00:00:00,
GL50 1ER,51.899379,-2.072883,395082,222317,SO950223,1983-03-01 00:00:00,
GL50 1ES,51.898327,-2.07262,395100,222200,SO951222,1983-03-01 00:00:00,1985-12-01 00:00:00
GL50 1ET,51.897429,-2.071165,395200,222100,SO952221,1981-06-01 00:00:00,1995-01-01 00:00:00
GL50 1EU,51.899467,-2.074642,394961,222327,SO949223,1993-01-01 00:00:00,
GL50 1EW,51.899729,-2.073392,395047,222356,SO950223,1995-12-01 00:00:00,
GL50 1EX,51.897429,-2.071165,395200,222100,SO952221,1992-08-01 00:00:00,1995-12-01 00:00:00
GL50 1HA,51.900259,-2.074716,394956,222415,SO949224,1980-01-01 00:00:00,
GL50 1HB,51.900052,-2.074991,394937,222392,SO949223,1980-01-01 00:00:00,2011-10-01 00:00:00
GL50 1HD,51.900331,-2.074367,394980,222423,SO949224,1980-01-01 00:00:00,2001-09-01 00:00:00
GL50 1HE,51.899458,-2.075281,394917,222326,SO949223,1980-01-01 00:00:00,
