Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
DE4 5BG,53.123728,-1.486706,434447,358629,SK344586,1997-12-01 00:00:00,
DE4 5FT,53.144751,-1.501107,433467,360961,SK334609,1980-01-01 00:00:00,
DE4 5GF,53.134735,-1.494018,433949,359850,SK339598,1980-01-01 00:00:00,
DE4 5LH,53.17463,-1.538806,430924,364268,SK309642,1980-01-01 00:00:00,
DE5 6DB,53.1256,-1.472965,435365,358844,SK353588,1980-01-01 00:00:00,1992-12-01 00:00:00
DE55 6DB,53.12746,-1.480908,434832,359047,SK348590,1992-08-01 00:00:00,
DE55 6ER,53.129227,-1.481992,434758,359243,SK347592,2012-09-01 00:00:00,
S1 1DQ,53.315887,-1.318494,445500,380100,SK455801,1985-04-01 00:00:00,1994-05-01 00:00:00
S12 3XA,53.338298,-1.408097,439510,382540,SK395825,1980-01-01 00:00:00,2012-06-01 00:00:00
S12 3XD,53.335255,-1.414446,439090,382198,SK390821,1980-01-01 00:00:00,
S12 3XF,53.333835,-1.392917,440525,382052,SK405820,1980-01-01 00:00:00,
S12 3XJ,53.334333,-1.395387,440360,382106,SK403821,1980-01-01 00:00:00,
S12 3XN,53.333908,-1.394973,440388,382059,SK403820,1980-01-01 00:00:00,
S12 3XP,53.333445,-1.39573,440338,382007,SK403820,1980-01-01 00:00:00,
S12 3XR,53.329908,-1.396636,440281,381613,SK402816,1980-01-01 00:00:00,
S12 3XS,53.330919,-1.397523,440221,381725,SK402817,1980-01-01 00:00:00,
S12 3XT,53.329014,-1.395913,440330,381514,SK403815,1980-01-01 00:00:00,
S12 3XW,53.32482,-1.398405,440168,381046,SK401810,1980-01-01 00:00:00,
S12 3XX,53.325796,-1.399382,440102,381154,SK401811,1980-01-01 00:00:00,
S12 3XY,53.322402,-1.398424,440169,380777,SK401807,1995-01-01 00:00:00,
S12 3YA,53.324922,-1.402712,439881,381055,SK398810,1980-01-01 00:00:00,
S12 3YB,53.32344,-1.400976,439998,380891,SK399808,2002-06-01 00:00:00,2003-04-01 00:00:00
S12 3YD,53.319509,-1.398749,440150,380455,SK401804,1980-01-01 00:00:00,
S12 3YF,53.31895,-1.403666,439823,380390,SK398803,1980-01-01 00:00:00,
S12 3YH,53.319202,-1.409217,439453,380415,SK394804,1980-01-01 00:00:00,
S17 3BP,53.296711,-1.551326,430002,377844,SK300778,1980-01-01 00:00:00,
S17 3BQ,53.298267,-1.561243,429340,378013,SK293780,1980-01-01 00:00:00,
S17 3BS,53.300373,-1.547462,430257,378253,SK302782,1980-01-01 00:00:00,
S17 4HE,53.312218,-1.523967,431814,379581,SK318795,1980-01-01 00:00:00,
S18 1BF,53.300029,-1.452695,436573,378259,SK365782,2000-12-01 00:00:00,2014-08-01 00:00:00
S18 1BG,53.300029,-1.452695,436573,378259,SK365782,2000-12-01 00:00:00,2004-07-01 00:00:00
S18 1BH,53.300029,-1.452695,436573,378259,SK365782,2000-06-01 00:00:00,2003-08-01 00:00:00
S18 1BJ,53.300029,-1.452695,436573,378259,SK365782,2000-06-01 00:00:00,2006-04-01 00:00:00
S18 1BL,53.297,-1.470498,435389,377913,SK353779,1999-12-01 00:00:00,2001-04-01 00:00:00
S18 1BN,53.300029,-1.452695,436573,378259,SK365782,1999-12-01 00:00:00,2000-10-01 00:00:00
S18 1BP,53.297098,-1.470467,435391,377924,SK353779,1999-12-01 00:00:00,2000-06-01 00:00:00
S18 1BQ,53.297,-1.470498,435389,377913,SK353779,1999-12-01 00:00:00,2001-01-01 00:00:00
S18 1BS,53.300029,-1.452695,436573,378259,SK365782,1999-06-01 00:00:00,2006-02-01 00:00:00
S18 1BT,53.300029,-1.452695,436573,378259,SK365782,1998-12-01 00:00:00,2010-03-01 00:00:00
S18 1BU,53.297,-1.470498,435389,377913,SK353779,1998-06-01 00:00:00,1998-12-01 00:00:00
S18 1BW,53.300029,-1.452695,436573,378259,SK365782,1998-12-01 00:00:00,2006-02-01 00:00:00
S18 1BX,53.300029,-1.452695,436573,378259,SK365782,1998-12-01 00:00:00,2006-04-01 00:00:00
S18 1BY,53.297098,-1.470467,435391,377924,SK353779,1998-06-01 00:00:00,2000-07-01 00:00:00
S18 1BZ,53.297,-1.470498,435389,377913,SK353779,1997-12-01 00:00:00,1998-06-01 00:00:00
S18 1DJ,53.303946,-1.478231,434868,378682,SK348786,1997-06-01 00:00:00,
S18 1HR,53.300029,-1.452695,436573,378259,SK365782,1997-06-01 00:00:00,2001-09-01 00:00:00
S18 1JB,53.300029,-1.452695,436573,378259,SK365782,1997-06-01 00:00:00,2006-10-01 00:00:00
S18 1JD,53.297,-1.470498,435389,377913,SK353779,1997-06-01 00:00:00,1998-12-01 00:00:00
S18 1JJ,53.300029,-1.452695,436573,378259,SK365782,1997-02-01 00:00:00,2000-10-01 00:00:00
S18 1JP,53.297,-1.470498,435389,377913,SK353779,1997-06-01 00:00:00,1999-06-01 00:00:00
S18 1JQ,53.297,-1.470498,435389,377913,SK353779,1997-06-01 00:00:00,1999-06-01 00:00:00
S18 1LN,53.304625,-1.477292,434930,378758,SK349787,1997-06-01 00:00:00,
S18 1LS,53.304366,-1.479666,434772,378728,SK347787,1998-06-01 00:00:00,
S18 1LY,53.30644,-1.479071,434810,378959,SK348789,1997-06-01 00:00:00,
S18 1LZ,53.304106,-1.477748,434900,378700,SK349787,1997-06-01 00:00:00,2001-10-01 00:00:00
S18 1NA,53.291297,-1.457637,436251,377285,SK362772,1997-06-01 00:00:00,
S18 1NB,53.292471,-1.456797,436306,377416,SK363774,1997-06-01 00:00:00,
