Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
G72 8YF,55.792933,-4.134753,266255,657577,NS662575,1980-01-01 00:00:00,
G72 8YH,55.798422,-4.170807,264014,658258,NS640582,1980-01-01 00:00:00,
G72 8YJ,55.797765,-4.165251,264360,658174,NS643581,1980-01-01 00:00:00,
G72 8YL,55.796524,-4.173414,263844,658052,NS638580,1973-08-01 00:00:00,
G72 8YN,55.804801,-4.17346,263870,658973,NS638589,2002-12-01 00:00:00,
G72 8YP,55.801203,-4.149613,265352,658526,NS653585,1980-01-01 00:00:00,
G72 8YQ,55.787357,-4.148898,265349,656984,NS653569,1980-01-01 00:00:00,
G72 8YU,55.799556,-4.164568,264409,658372,NS644583,2002-07-01 00:00:00,
G72 8YW,55.804192,-4.150879,265283,658861,NS652588,1980-01-01 00:00:00,
G72 8YY,55.804092,-4.150922,265280,658850,NS652588,1992-02-01 00:00:00,1992-07-01 00:00:00
G72 9UE,55.783322,-4.13083,266468,656500,NS664565,2002-12-01 00:00:00,
G72 9UF,55.77851,-4.127426,266665,655958,NS666559,2011-06-01 00:00:00,
G73 4SE,55.798203,-4.208337,261661,658308,NS616583,2002-12-01 00:00:00,
G73 5RA,55.803852,-4.18287,263277,658886,NS632588,1980-01-01 00:00:00,1998-12-01 00:00:00
G73 5RB,55.803736,-4.182832,263279,658873,NS632588,1980-01-01 00:00:00,
G73 5RE,55.798062,-4.184046,263183,658244,NS631582,1980-01-01 00:00:00,
G73 5RG,55.794151,-4.196222,262406,657833,NS624578,1980-01-01 00:00:00,
G73 9BU,55.761318,-4.176603,263521,654141,NS635541,2008-03-01 00:00:00,2013-04-01 00:00:00
G73 9BY,55.761318,-4.176603,263521,654141,NS635541,2008-04-01 00:00:00,2014-05-01 00:00:00
G73 9DH,55.761318,-4.176603,263521,654141,NS635541,2009-06-01 00:00:00,2013-07-01 00:00:00
G73 9DL,55.761318,-4.176603,263521,654141,NS635541,2009-07-01 00:00:00,2013-08-01 00:00:00
G73 9DP,55.761318,-4.176603,263521,654141,NS635541,2010-01-01 00:00:00,2013-08-01 00:00:00
G73 9DQ,55.761318,-4.176603,263521,654141,NS635541,2010-01-01 00:00:00,2014-02-01 00:00:00
G73 9EA,55.761318,-4.176603,263521,654141,NS635541,2011-03-01 00:00:00,2013-05-01 00:00:00
G73 9EB,55.761318,-4.176603,263521,654141,NS635541,2012-06-01 00:00:00,2013-07-01 00:00:00
G73 9EH,55.761318,-4.176603,263521,654141,NS635541,2013-03-01 00:00:00,2014-04-01 00:00:00
G74 1AA,55.762502,-4.176254,263547,654272,NS635542,1980-01-01 00:00:00,
G74 1AB,55.761937,-4.174661,263645,654206,NS636542,1996-06-01 00:00:00,
G74 1AD,55.762502,-4.176254,263547,654272,NS635542,1980-01-01 00:00:00,
G74 1AE,55.761678,-4.179651,263331,654187,NS633541,1980-01-01 00:00:00,
G74 1AF,55.762009,-4.182236,263170,654229,NS631542,1973-08-01 00:00:00,
G74 1AG,55.762612,-4.178173,263427,654288,NS634542,1980-01-01 00:00:00,
G74 1AH,55.76367,-4.177818,263453,654405,NS634544,1980-01-01 00:00:00,
G74 1AJ,55.763279,-4.177557,263468,654361,NS634543,1980-01-01 00:00:00,
G74 1AL,55.764324,-4.177934,263448,654478,NS634544,1980-01-01 00:00:00,
G74 1AN,55.76671,-4.181224,263250,654750,NS632547,1980-01-01 00:00:00,1995-12-01 00:00:00
G74 1AP,55.765302,-4.179041,263382,654589,NS633545,1980-01-01 00:00:00,
G74 1AQ,55.764406,-4.178847,263391,654489,NS633544,1980-01-01 00:00:00,
G74 1AR,55.765449,-4.179846,263332,654607,NS633546,1980-01-01 00:00:00,
G74 1AS,55.764891,-4.180883,263265,654547,NS632545,1980-01-01 00:00:00,
G74 1AT,55.764697,-4.182737,263148,654529,NS631545,1980-01-01 00:00:00,
G74 1AU,55.76433,-4.181601,263218,654486,NS632544,1980-01-01 00:00:00,
G74 1AW,55.764859,-4.178649,263405,654539,NS634545,1980-01-01 00:00:00,
G74 1AX,55.763784,-4.180965,263256,654424,NS632544,1980-01-01 00:00:00,
G74 1AY,55.764207,-4.180462,263289,654470,NS632544,1980-01-01 00:00:00,
G74 1AZ,55.763714,-4.182427,263164,654419,NS631544,1980-01-01 00:00:00,
G74 1BA,55.765195,-4.185571,262972,654590,NS629545,1980-01-01 00:00:00,
G74 1BB,55.764561,-4.187321,262860,654523,NS628545,1980-01-01 00:00:00,
G74 1BD,55.764496,-4.185404,262980,654512,NS629545,1980-01-01 00:00:00,
G74 1BE,55.7636,-4.18631,262920,654414,NS629544,1980-01-01 00:00:00,
G74 1BF,55.760871,-4.165293,264229,654069,NS642540,2010-07-01 00:00:00,
G74 1BG,55.762466,-4.187379,262849,654290,NS628542,1980-01-01 00:00:00,
G74 1BH,55.763371,-4.186011,262938,654388,NS629543,1980-01-01 00:00:00,
G74 1BJ,55.763859,-4.184348,263044,654439,NS630544,1980-01-01 00:00:00,
G74 1BL,55.76374,-4.183975,263067,654425,NS630544,1980-01-01 00:00:00,
G74 1BN,55.763544,-4.180345,263294,654396,NS632543,1980-01-01 00:00:00,
G74 1BP,55.763754,-4.184215,263052,654427,NS630544,1994-02-01 00:00:00,1995-12-01 00:00:00
G74 1BQ,55.763963,-4.1881,262809,654458,NS628544,1980-01-01 00:00:00,
G74 1BS,55.762561,-4.169882,263947,654266,NS639542,2006-07-01 00:00:00,
G74 1BT,55.765359,-4.18338,263110,654604,NS631546,2010-11-01 00:00:00,
G74 1BU,55.76081,-4.178934,263373,654089,NS633540,2013-10-01 00:00:00,
G74 1BW,55.763275,-4.182307,263170,654370,NS631543,1980-01-01 00:00:00,
G74 1BY,55.76489,-4.185538,262973,654556,NS629545,1990-12-01 00:00:00,1997-06-01 00:00:00
G74 1BZ,55.760608,-4.183704,263073,654076,NS630540,1985-01-01 00:00:00,1999-12-01 00:00:00
G74 1DA,55.765937,-4.187302,262866,654676,NS628546,1980-01-01 00:00:00,
G74 1DB,55.765816,-4.185972,262949,654660,NS629546,1980-01-01 00:00:00,
G74 1DD,55.766932,-4.185891,262958,654784,NS629547,1980-01-01 00:00:00,
G74 1DE,55.766928,-4.188649,262785,654789,NS627547,1980-01-01 00:00:00,
G74 1DF,55.766463,-4.187507,262855,654735,NS628547,1980-01-01 00:00:00,
G74 1DG,55.76627,-4.186268,262932,654711,NS629547,1980-01-01 00:00:00,
G74 1DH,55.765706,-4.189154,262749,654654,NS627546,1980-01-01 00:00:00,
G74 1DJ,55.766278,-4.193363,262487,654726,NS624547,1980-01-01 00:00:00,
G74 1DL,55.766851,-4.193985,262450,654791,NS624547,1980-01-01 00:00:00,
G74 1DN,55.766287,-4.19389,262454,654728,NS624547,1980-01-01 00:00:00,
G74 1DP,55.767044,-4.195239,262372,654815,NS623548,1980-01-01 00:00:00,
G74 1DQ,55.765959,-4.188579,262786,654681,NS627546,1980-01-01 00:00:00,
G74 1DR,55.7668,-4.195815,262335,654789,NS623547,1980-01-01 00:00:00,
G74 1DS,55.766585,-4.194767,262400,654763,NS624547,1980-01-01 00:00:00,
G74 1DT,55.765792,-4.195424,262356,654676,NS623546,1980-01-01 00:00:00,
G74 1DU,55.764541,-4.192468,262537,654531,NS625545,1980-01-01 00:00:00,
G74 1DW,55.76621,-4.195161,262374,654722,NS623547,1980-01-01 00:00:00,
G74 1DX,55.764097,-4.191662,262586,654480,NS625544,1980-01-01 00:00:00,
G74 1DY,55.763631,-4.193135,262492,654431,NS624544,1980-01-01 00:00:00,
G74 1DZ,55.764783,-4.190521,262660,654554,NS626545,1980-01-01 00:00:00,
G74 1EA,55.764167,-4.190758,262643,654486,NS626544,1980-01-01 00:00:00,
G74 1EB,55.764489,-4.189835,262702,654520,NS627545,1980-01-01 00:00:00,
